Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M751T1169,0.40824,0.63204,0.91406,13.05402,"[-0.9116653404626329, 2.1757472461624108]",0.93834,0.14587,0.91408,12.02708,"[-3.6931338159897025, 3.984879476744624]",0.06118,-24.24784,0.92553,12.94647,Non classé
M751T1476,0.30270,-6.56224,0.91528,13.25931,"[-19.376979012072496, 6.252489189138659]",0.45556,116.58076,0.91711,12.50757,"[-199.76522102287026, 432.92673820885625]",0.10445,8768.72427,0.92556,12.95248,Non classé
M753T1170,0.64099,1.84481,0.91254,12.80488,"[-6.181311490895991, 9.870927834156381]",0.08831,228.22162,0.92195,13.35337,"[-36.692601917555436, 493.1358390603565]",0.05325,10458.99360,0.93299,14.50220,Non classé
M753T2517,0.05883,8.90553,0.92293,14.69645,"[-0.3566118392335067, 18.167670589129436]",0.02870,131.47788,0.93611,16.56294,"[14.791074826446902, 248.16468081753953]",0.50592,-1183.49081,0.93725,15.55939,Transitoire
M754T2516,0.62324,3.09971,0.91262,12.81754,"[-9.698106586678605, 15.89752546175642]",0.07438,184.43701,0.92287,13.52566,"[-19.500110379948694, 388.3741301556102]",0.51637,1877.79526,0.92418,12.69765,Non classé
M758T1828,0.05999,4.96047,0.92283,14.67707,"[-0.223741700807623, 10.144686613305154]",0.44311,27.00221,0.92459,13.86074,"[-44.26371862649974, 98.26813480609708]",0.00439,-2329.70949,0.94584,18.19309,Non classé
M758T1924,0.00354,7.45668,0.93602,17.95445,"[2.669064641818223, 12.244294055704273]",0.35952,22.40190,0.93809,17.12899,"[-26.96491337719889, 71.76871287517466]",0.14759,-728.81575,0.94317,17.28690,Produit
M759T1582,0.77765,-1.14174,0.91208,12.73217,"[-9.355007195979656, 7.071534360457012]",0.00175,-71.33022,0.94010,17.74188,"[-113.37410611446252, -29.286324959729015]",0.36767,-436.37263,0.94205,16.93420,Non classé
M760T1169,0.59199,-0.35329,0.91277,12.84189,"[-1.6897358685739623, 0.983150018098688]",0.17187,6.10553,0.91892,12.81242,"[-2.8272924117929907, 15.038349116707588]",0.14806,-34.71404,0.92556,12.95124,Non classé
M760T1476,0.33409,-3.90662,0.91487,13.18884,"[-12.056696857434538, 4.243464489743818]",0.37563,107.45854,0.91745,12.56318,"[-137.57712385083153, 352.49421218423583]",0.06911,4876.65801,0.92786,13.39751,Non classé
M761T1169,0.44544,-1.30873,0.91373,12.99933,"[-4.776439704059409, 2.1589757900630566]",0.55263,11.50761,0.91492,12.15605,"[-27.808996164342187, 50.8242081003593]",0.68135,-118.67025,0.91550,11.28602,Non classé
M762T1169,0.92289,-0.25838,0.91185,12.69516,"[-5.684827378841305, 5.1680647471975565]",0.61936,14.83156,0.91270,11.81812,"[-45.806898915961504, 75.4700219475649]",0.93598,46.59649,0.91272,10.89323,Non classé
M765T1582,0.92410,0.27800,0.91185,12.69500,"[-5.65382379019474, 6.209814906766437]",0.00146,-52.85283,0.94071,17.93647,"[-83.38868087577767, -22.316985708759603]",0.17878,-352.12935,0.94493,17.87293,Non classé
M766T1582,0.35811,4.68714,0.91458,13.14080,"[-5.599442135494036, 14.973728321113121]",0.03501,207.40382,0.92824,14.62258,"[15.748715529592602, 399.058922424225]",0.44898,3049.26977,0.92990,13.81789,Transitoire
M767T1583,0.80523,1.33496,0.91202,12.72220,"[-9.66486862362481, 12.334795638871944]",0.12137,-135.09335,0.91992,12.98566,"[-308.4981943563887, 38.31149582748512]",0.00569,-3325.24100,0.94138,16.72681,Non classé
M767T1169,0.89012,0.21977,0.91188,12.70026,"[-3.0135807521291222, 3.453112393504155]",0.18598,22.80430,0.91772,12.60872,"[-11.701041450942782, 57.30963955399143]",0.12501,-428.93350,0.92525,12.89454,Non classé
M769T1169,0.81241,1.03656,0.91201,12.71984,"[-7.838258648620987, 9.911375114458572]",0.51281,133.93263,0.91347,11.93374,"[-280.94895049695305, 548.8142178712944]",0.48328,5872.80054,0.91519,11.24050,Non classé
M773T1168,0.37813,2.86863,0.91436,13.10413,"[-3.699888658447425, 9.437139484837115]",0.63125,-22.66600,0.91513,12.18992,"[-118.59126488226424, 73.25927176804295]",0.82713,-282.54971,0.91530,11.25661,Non classé
M777T2885,0.21286,3.51085,0.91683,13.52935,"[-2.1351628865635206, 9.156866263801078]",0.50283,16.92654,0.91828,12.70319,"[-34.27776160456702, 68.13084125816815]",0.24701,-530.63307,0.92263,12.42214,Non classé
M781T1583,0.11546,9.06000,0.91969,14.05390,"[-2.3691535983972933, 20.489153552886613]",0.00013,452.45703,0.95473,23.84293,"[245.16980223336967, 659.7442660213575]",0.01515,13362.56832,0.96442,28.23143,"Transitoire,Recyclé"
M782T1169,0.51540,2.64018,0.91321,12.91417,"[-5.578677771923244, 10.859028263673126]",0.84648,23.28953,0.91334,11.91434,"[-221.51012672347625, 268.08918944276064]",0.37287,-5270.28280,0.91610,11.37463,Non classé
M783T1582,0.93390,0.62097,0.91184,12.69385,"[-14.599254850215488, 15.841185849266829]",0.57837,103.79761,0.91290,11.84847,"[-275.28280317407996, 482.87802102584465]",0.82443,2534.90776,0.91308,10.94211,Non classé
M795T1922,0.00932,6.87355,0.93166,16.73215,"[1.8370612176167036, 11.910032679313083]",0.57640,21.24395,0.93250,15.61556,"[-55.938400517974245, 98.42629220135576]",0.09482,-1275.10178,0.93976,16.25014,Produit
M795T1824,0.04788,6.47702,0.92392,14.90452,"[0.06493757088832819, 12.889092547308564]",0.67149,20.21453,0.92446,13.83363,"[-76.65330805814025, 117.08236951444269]",0.05081,-2141.86056,0.93534,15.06920,Produit
M796T1584,0.94478,0.36372,0.91183,12.69275,"[-10.31039846707278, 11.037845986323035]",0.73086,-47.93385,0.91224,11.75085,"[-331.3019974824396, 235.43430371527967]",0.06404,-6875.31018,0.92370,12.61078,Non classé
M796T1826,0.80064,1.18461,0.91203,12.72376,"[-8.346243335934034, 10.715458100580392]",0.20109,152.92740,0.91749,12.57013,"[-86.72443537904124, 392.57923831923836]",0.59029,1717.95829,0.91846,11.73329,Non classé
M797T1169,0.49787,1.98582,0.91333,12.93360,"[-3.9441183715055406, 7.915758073036271]",0.85386,-7.73288,0.91345,11.93044,"[-93.1767723518324, 77.7110049844793]",0.40835,-647.60595,0.91583,11.33405,Non classé
M800T2405,0.90404,-0.71309,0.91187,12.69787,"[-12.736426202441944, 11.31024960543796]",0.23103,200.91979,0.91669,12.43796,"[-135.827182919318, 537.6667634169644]",0.38528,4616.87535,0.91921,11.85182,Non classé
M819T1578,0.21233,5.20573,0.91684,13.53138,"[-3.155832029442646, 13.567284793261113]",0.10261,86.17444,0.92509,13.96041,"[-18.519188849368888, 190.8680689047169]",0.31944,-1207.79254,0.92806,13.43814,Non classé
M827T1582,0.22916,5.94478,0.91650,13.47058,"[-3.96886151708106, 15.858415266288336]",0.72061,34.65879,0.91692,12.47575,"[-162.38638767927011, 231.70397734098668]",0.00108,-9031.75995,0.94626,18.34116,Non classé
M833T1582,0.23725,-9.14540,0.91634,13.44332,"[-24.670035904043285, 6.379228176416429]",0.75429,-65.46823,0.91667,12.43457,"[-490.9118904415553, 359.97542770258366]",0.01848,-15961.69680,0.93355,14.63405,Non classé
M849T2132,0.00377,-8.29683,0.93573,17.86941,"[-13.667418771899053, -2.926238918575093]",0.86077,-4.70007,0.93581,16.48066,"[-59.24063711218803, 49.84049981950198]",0.83337,125.89131,0.93593,15.21584,Substrat
M849T2282,0.00164,-9.06050,0.93932,18.99868,"[-14.374626145064816, -3.746382955617057]",0.73278,-11.05601,0.93960,17.58494,"[-76.90467132678026, 54.79266042166489]",0.82144,-185.34108,0.93972,16.23996,Substrat
M855T1574,0.70509,-1.60147,0.91229,12.76565,"[-10.19227893605269, 6.989330670702957]",0.23905,56.78358,0.91693,12.47820,"[-40.078315732058414, 153.64546610199352]",0.16513,1951.49749,0.92321,12.52388,Non classé
M856T1575,0.02752,13.47406,0.92658,15.48898,"[1.6093512307753315, 25.33877506602213]",0.03963,208.84494,0.93781,17.04635,"[10.693676843682312, 406.9961993226482]",0.58133,-1640.12177,0.93858,15.91691,"Produit,Transitoire"
M859T1405,0.00383,4.57047,0.93567,17.85020,"[1.6064730323659027, 7.534464077818468]",0.79551,-2.57199,0.93584,16.48807,"[-22.76296785219877, 17.61898115655761]",0.83047,18.63009,0.93596,15.22373,Produit
M859T2625,0.06692,2.49313,0.92231,14.56910,"[-0.18627180924565057, 5.1725341875402755]",0.29720,-14.21662,0.92555,14.05281,"[-41.686948381045994, 13.253699099749442]",0.27532,-167.23105,0.92908,13.64546,Non classé
M859T1770,0.17230,2.37673,0.91780,13.70348,"[-1.101546241950286, 5.855009005596667]",0.40000,-14.48520,0.92005,13.00948,"[-49.28251029970738, 20.312112195586135]",0.11297,-274.12706,0.92784,13.39422,Non classé
M860T2625,0.02941,6.53241,0.92626,15.41687,"[0.7046655375768793, 12.360162974550784]",0.86806,-7.71228,0.92634,14.21700,"[-102.19893228502099, 86.77436411671917]",0.37367,-1047.69187,0.92868,13.56477,Produit
M860T1769,0.31676,3.34567,0.91509,13.22658,"[-3.3841477239699738, 10.075496779680655]",0.83215,-8.94081,0.91524,12.20640,"[-94.78767894528843, 76.90606623613499]",0.03521,-2094.60709,0.92927,13.68532,Non classé
M861T1348,0.36873,-2.41792,0.91447,13.12099,"[-7.845026113797896, 3.009186944816213]",0.83129,9.46876,0.91462,12.10922,"[-80.97462030891617, 99.91213499477735]",0.62308,-593.02423,0.91546,11.27919,Non classé
M862T1349,0.62839,-2.03179,0.91259,12.81378,"[-10.547113174850942, 6.483541922965571]",0.23717,133.46880,0.91725,12.53097,"[-93.27053409908498, 360.20813808088883]",0.30064,3732.17394,0.92079,12.10950,Non classé
M863T1738,0.26016,2.54764,0.91594,13.37212,"[-1.9972400892094435, 7.092525299948301]",0.44995,26.65873,0.91780,12.62132,"[-44.77896670245143, 98.09643589448028]",0.23978,-489.48231,0.92230,12.36527,Non classé
M863T1809,0.00000,-4.99329,0.96556,34.40875,"[-6.571666126820655, -3.4149054172203757]",0.41757,-3.50880,0.96644,32.55041,"[-12.26433814424101, 5.246738724682883]",0.35459,-42.56420,0.96759,31.09885,Substrat
M864T1807,0.00056,-5.85929,0.94373,20.58183,"[-8.931874170415862, -2.7867129636250154]",0.49292,5.27620,0.94475,19.33153,"[-10.31791725091069, 20.87032404726904]",0.50651,77.91417,0.94574,18.15611,Substrat
M864T1738,0.77863,1.45225,0.91208,12.73179,"[-9.042593299481267, 11.947102194960047]",0.05939,190.88634,0.92351,13.64934,"[-8.134231705045835, 389.9069089285265]",0.36505,-2421.13880,0.92603,13.04119,Non classé
M865T1404,0.00000,-1.55552,0.96919,38.60752,"[-2.0056389118112854, -1.1054108959479194]",0.16352,0.27554,0.97145,38.46274,"[-0.11945493592545908, 0.6705396986525114]",0.16297,-1.38981,0.97363,38.45814,Substrat
M865T1234,0.00232,-0.64774,0.93784,18.51780,"[-1.0430131337135229, -0.2524667652877394]",0.40802,0.26593,0.93949,17.55139,"[-0.3840534212393524, 0.9159156745886144]",0.24651,-0.78702,0.94272,17.14284,Substrat
M865T2113,0.00000,-1.56174,0.96646,35.36506,"[-2.044879425470422, -1.0785926598640816]",0.40215,0.29364,0.96737,33.51495,"[-0.41504610467498587, 1.002335683575972]",0.33365,-1.16801,0.96859,32.12429,Substrat
M865T1807,0.00000,-0.22369,0.96942,38.90133,"[-0.288057218830913, -0.1593274904968151]",0.32791,0.00656,0.97054,37.24518,"[-0.0069667456552804565, 0.020092546942375063]",0.00469,-0.00884,0.97874,47.95748,Substrat
M866T1807,0.00000,-0.51994,0.96848,37.71063,"[-0.6730642866072699, -0.3668143814550334]",0.29424,0.03858,0.96981,36.31582,"[-0.035499015246863164, 0.11265511996781141]",0.00602,-0.11876,0.97781,45.89517,Substrat
M866T1404,0.00000,-3.10344,0.96147,30.62631,"[-4.182927052521164, -2.023943518444116]",0.27238,1.21011,0.96325,29.62874,"[-1.0080895369541345, 3.4283000767274983]",0.52280,4.49613,0.96386,27.77841,Substrat
M866T1234,0.00167,-1.46883,0.93925,18.97617,"[-2.331868905895772, -0.6057999624115548]",0.37657,1.32029,0.94109,18.05814,"[-1.696370215614691, 4.336955636390728]",0.46306,-5.06506,0.94237,17.03294,Substrat
M866T2113,0.00000,-3.39840,0.96339,32.29393,"[-4.529091855668972, -2.2677020137445902]",0.54686,1.05320,0.96391,30.18834,"[-2.4931104309270777, 4.599514926749579]",0.63445,-6.20510,0.96424,28.08526,Substrat
M867T1807,0.00000,-1.58820,0.96741,36.42842,"[-2.0684059087618456, -1.108003859763777]",0.26306,0.40062,0.96897,35.29979,"[-0.3192370489102463, 1.120479109615159]",0.05364,-2.24165,0.97334,38.03584,Substrat
M867T1404,0.00012,-8.82939,0.94957,23.10883,"[-12.85902752210177, -4.799747077085912]",0.45135,-12.55229,0.95068,21.78955,"[-46.294228289580914, 21.189651273723424]",0.98738,-6.32801,0.95068,20.07873,Substrat
M867T1234,0.00420,-4.54379,0.93526,17.72960,"[-7.5255332566398625, -1.5620448850205606]",0.94862,1.21688,0.93527,16.33349,"[-37.226526289143315, 39.66029109684491]",0.55464,197.41621,0.93619,15.28176,Substrat
M868T1807,0.00002,-6.92507,0.95617,26.77174,"[-9.643643068590091, -4.206506784594883]",0.97352,-0.34304,0.95617,24.66043,"[-21.378871376803374, 20.69279757215498]",0.71341,55.57408,0.95641,22.85514,Substrat
M869T2854,0.00106,3.26440,0.94114,19.62445,"[1.4382144855771313, 5.090587049708452]",0.93706,0.38923,0.94116,18.08068,"[-9.645593197236803, 10.424048434937134]",0.08397,67.00182,0.94791,18.95473,Produit
M870T2854,0.00752,6.92033,0.93265,16.99458,"[2.006573649609696, 11.834086922502006]",0.58073,12.62530,0.93345,15.85557,"[-33.77320447946305, 59.02381013108017]",0.44454,-308.00991,0.93502,14.98834,Produit
M871T3018,0.89000,-0.12734,0.91188,12.70028,"[-1.998675221382632, 1.7439998213178238]",0.51348,2.03637,0.91334,11.91473,"[-4.281792899320462, 8.354530525736866]",0.12159,-18.30819,0.92142,12.21404,Non classé
M871T2854,0.04559,12.57063,0.92416,14.95476,"[0.26486555218489016, 24.876397896031673]",0.00461,259.18578,0.94462,19.28261,"[87.3055307305921, 431.0660229044986]",0.54029,-2554.21784,0.94546,18.05848,"Produit,Transitoire"
M872T3018,0.44648,-1.82770,0.91373,12.99791,"[-6.6817283144484785, 3.0263252256897326]",0.17255,37.76242,0.91979,12.96378,"[-17.577378881443188, 93.10220954626968]",0.13453,-555.88840,0.92680,13.18836,Non classé
M873T3017,0.88125,-0.75712,0.91189,12.70196,"[-11.057904454558804, 9.543669936607932]",0.83691,18.83931,0.91204,11.72104,"[-167.40519888922833, 205.08381495942157]",0.76108,-842.76602,0.91237,10.84540,Non classé
M879T1809,0.00004,-5.52751,0.95354,25.19119,"[-7.830528516745188, -3.2244855143262203]",0.08853,-12.29250,0.95854,26.13408,"[-26.571750047318176, 1.9867435799351014]",0.74548,-35.25563,0.95872,24.19015,Substrat
M880T1809,0.00024,-10.33216,0.94698,21.92094,"[-15.341890945358447, -5.322436137391865]",0.46411,-17.08296,0.94808,20.64406,"[-64.33955685282459, 30.173636080265275]",0.79798,152.50699,0.94822,19.07669,Substrat
M881T2483,0.04199,2.45203,0.92455,15.03978,"[0.09549186611833793, 4.808577861686418]",0.04084,-15.22976,0.93596,16.52237,"[-29.7755409697547, -0.6839707425602644]",0.21524,71.21237,0.93985,16.27695,Produit
M881T1809,0.00136,-7.66269,0.94011,19.26599,"[-12.064682210718216, -3.260705928577469]",0.03323,-65.52965,0.94986,21.41701,"[-125.42990484416936, -5.629391725429649]",0.22256,-1052.78205,0.95282,21.03562,Substrat
M882T1808,0.01511,-9.99436,0.92942,16.16091,"[-17.89729286278598, -2.091429121693902]",0.19436,-128.92305,0.93393,15.97895,"[-327.850341987705, 70.00424281458771]",0.65823,1023.81758,0.93445,14.85059,Substrat
M883T2482,0.00007,0.22155,0.95159,24.12615,"[0.1250392762636516, 0.31806151080554146]",0.00000,-0.02651,0.98463,72.39617,"[-0.033803542090785656, -0.019220651556219753]",0.45439,0.00062,0.98497,68.27637,Produit
M884T2482,0.00006,0.49089,0.95213,24.41166,"[0.2796729395521333, 0.7021161626227848]",0.00000,-0.15081,0.98797,92.86447,"[-0.18603195846319787, -0.11559668474149805]",0.52647,0.00555,0.98817,87.00189,Produit
M885T2482,0.00001,1.60824,0.95756,27.69031,"[0.9965342098359604, 2.2199543454337034]",0.00000,-1.95992,0.98642,82.12066,"[-2.501852761102839, -1.4179941861909615]",0.01315,1.23148,0.98943,97.54098,"Produit,Recyclé"
M886T2482,0.00277,6.13875,0.93708,18.27879,"[2.3134066853162785, 9.96409799752563]",0.00237,-40.19184,0.95619,24.67312,"[-64.72466613240644, -15.65900697592016]",0.96478,-3.36587,0.95619,22.73754,Produit
M887T1807,0.00000,-2.71571,0.96804,37.17001,"[-3.5242883155454554, -1.9071376422540998]",0.84930,0.16818,0.96808,34.28721,"[-1.6331872252345652, 1.9695508313871692]",0.21717,-6.06926,0.97001,33.68721,Substrat
M887T1233,0.00417,-6.86161,0.93529,17.73903,"[-11.360160673889894, -2.363060088489698]",0.79662,-10.30547,0.93546,16.38489,"[-91.65769256452556, 71.04675791631341]",0.56833,476.02876,0.93631,15.31406,Substrat
M888T1808,0.00000,-5.81890,0.96394,32.80445,"[-7.730210375761325, -3.907599428769493]",0.61321,-2.28723,0.96430,30.53163,"[-11.476048968804502, 6.901584610921025]",0.71838,-19.83689,0.96449,28.28936,Substrat
M888T2000,0.92585,-0.10747,0.91185,12.69478,"[-2.4550130861204793, 2.240064439592761]",0.30388,8.48079,0.91543,12.23573,"[-8.139004587449392, 25.10058967519356]",0.39125,-48.98371,0.91792,11.64994,Non classé
M889T1808,0.00026,-10.13300,0.94671,21.80218,"[-15.078073642956857, -5.1879268308790625]",0.37844,-17.82722,0.94831,20.73697,"[-58.721860469056956, 23.067418150097573]",0.28476,426.69162,0.95066,20.07169,Substrat
M893T3017,0.79913,-1.33618,0.91203,12.72428,"[-12.00387659257732, 9.331520419748625]",0.36392,74.09112,0.91483,12.14238,"[-90.70832083100859, 238.89055936231475]",0.41951,1997.53288,0.91707,11.51849,Non classé
M897T2483,0.53141,1.55986,0.91311,12.89743,"[-3.4883297643981197, 6.6080497298766385]",0.20907,-31.67376,0.91832,12.70997,"[-82.21960434321448, 18.872080206675058]",0.38210,-381.90400,0.92083,12.11574,Non classé
M899T2483,0.16702,6.04901,0.91795,13.72980,"[-2.6907410615902423, 14.788768968749984]",0.98844,1.04269,0.91795,12.64656,"[-145.4655993988841, 147.5509801723933]",0.55849,-1319.31791,0.91909,11.83207,Non classé
M901T1808,0.00194,-9.10433,0.93861,18.76382,"[-14.546412620514289, -3.6622397102671416]",0.77596,-9.33612,0.93880,17.34183,"[-76.07090443226359, 57.398657313074]",0.66123,342.74171,0.93928,16.11396,Substrat
M902T1808,0.04576,-9.14659,0.92414,14.95101,"[-18.107892108121703, -0.1852847110537077]",0.53847,-49.94225,0.92526,13.99402,"[-214.6240515888171, 114.73955155352006]",0.76194,631.09528,0.92554,12.94741,Substrat
M903T1808,0.00001,-7.32057,0.95698,27.29890,"[-10.142073860333536, -4.49907315228413]",0.62310,3.69574,0.95738,25.39489,"[-11.577640100111314, 18.96911658920106]",0.50001,84.66388,0.95817,23.85872,Substrat
M904T1809,0.00365,-10.61534,0.93588,17.91264,"[-17.4582148355583, -3.772458629953741]",0.50125,-30.05379,0.93701,16.81465,"[-120.6319112013152, 60.52433273344054]",0.90050,155.93190,0.93705,15.50482,Substrat
M905T2482,0.00001,2.42430,0.95783,27.87639,"[1.5078651384634487, 3.340742470297001]",0.00000,-2.54192,0.98498,74.15021,"[-3.30395638252746, -1.7798902666579541]",0.49206,0.67538,0.98527,69.67661,Produit
M906T2482,0.01021,2.55766,0.93124,16.62237,"[0.6575933072880051, 4.457722606254531]",0.00000,-16.12464,0.98074,57.56948,"[-20.17912637842639, -12.070150546945248]",0.12501,15.12767,0.98251,58.50030,Produit
M907T2482,0.06302,2.34515,0.92260,14.62814,"[-0.13652440436794633, 4.826831382618961]",0.40482,-5.14861,0.92467,13.87670,"[-17.646140505924567, 7.348917832803701]",0.55208,25.83645,0.92575,12.98801,Non classé
M908T2482,0.10848,4.18414,0.91998,14.11070,"[-0.9875388904845366, 9.355827300257866]",0.91124,2.88038,0.92002,13.00418,"[-49.720577092460296, 55.48133982780039]",0.02871,-599.35615,0.93421,14.79058,Non classé
M915T1403,0.03206,-8.45081,0.92585,15.32419,"[-16.1215086862247, -0.7801168200341433]",0.29223,-106.53084,0.92901,14.79271,"[-310.221870102191, 97.16019572294377]",0.66243,952.21332,0.92956,13.74566,Substrat
M916T1403,0.24385,-5.84795,0.91622,13.42195,"[-15.918973767042026, 4.2230693798377885]",0.44274,89.05868,0.91814,12.67821,"[-145.79399597873356, 323.91135573775256]",0.07934,6445.29646,0.92780,13.38542,Non classé
M918T1808,0.00092,-7.37382,0.94173,19.83568,"[-11.437484305870129, -3.3101511746947097]",0.03271,-61.76088,0.95127,22.06812,"[-118.03505797232316, -5.486704489314796]",0.40336,-430.62056,0.95264,20.95309,Substrat
M919T1808,0.00060,-9.94565,0.94342,20.46319,"[-15.200735978614535, -4.690554527538115]",0.48755,-18.05623,0.94448,19.22963,"[-70.75982828393512, 34.64736277809174]",0.84801,111.09020,0.94456,17.74775,Substrat
M921T2483,0.17126,2.18700,0.91783,13.70858,"[-1.0055799803482306, 5.3795803960626]",0.08538,-14.94365,0.92683,14.31920,"[-32.11967768086612, 2.232370190877095]",0.01182,-190.76359,0.94350,17.39442,Non classé
M922T2482,0.91915,0.31655,0.91185,12.69565,"[-6.022747164443723, 6.655841370474894]",0.25378,-30.26183,0.91624,12.36571,"[-83.56149335625818, 23.03783990640821]",0.02705,-619.69062,0.93138,14.13890,Non classé
M923T2483,0.92822,-0.41169,0.91185,12.69450,"[-9.701692020098545, 8.878320763181112]",0.94766,3.49260,0.91186,11.69500,"[-104.813701523894, 111.79889170390956]",0.94683,-57.95411,0.91188,10.77879,Non classé
M923T1808,0.00075,-10.28438,0.94253,20.12859,"[-15.839328764962328, -4.729432912008941]",0.50625,-23.77404,0.94352,18.88406,"[-96.27682782788091, 48.72874559021046]",0.86298,218.96922,0.94359,17.42360,Substrat
M925T1685,0.05958,3.71645,0.92287,14.68390,"[-0.1609629762271716, 7.593858751527097]",0.58583,-12.61713,0.92376,13.69687,"[-59.6217289450662, 34.38747410638734]",0.13382,-656.76395,0.93044,13.93358,Non classé
M925T584,0.15005,6.55413,0.91845,13.82159,"[-2.5231600682042057, 15.631428845346221]",0.47671,51.11145,0.92005,13.00894,"[-94.39426806545706, 196.61717671844255]",0.10481,-3745.67774,0.92819,13.46369,Non classé
M926T1685,0.09048,6.40513,0.92085,14.27912,"[-1.0803926929190135, 13.890650505971262]",0.57660,36.22660,0.92182,13.32808,"[-95.4584867569788, 167.91167969171005]",0.10984,-2856.54240,0.92956,13.74626,Non classé
M926T584,0.28696,6.94924,0.91551,13.29848,"[-6.17696455418797, 20.07545151947898]",0.01143,343.27645,0.93425,16.06132,"[84.02742106124913, 602.5254799299796]",0.92287,-589.88558,0.93427,14.80616,Transitoire
M927T2483,0.55035,1.48693,0.91300,12.87879,"[-3.557432669507067, 6.531282704990458]",0.01089,-79.67941,0.93252,15.62110,"[-139.40093325888034, -19.957891374392105]",0.91212,68.79607,0.93255,14.40211,Non classé
M928T2482,0.45583,-3.42955,0.91365,12.98532,"[-12.729969056929544, 5.870870332142594]",0.07579,129.00041,0.92369,13.68292,"[-14.375117666211906, 272.37594233830254]",0.14900,2221.20028,0.92990,13.81896,Non classé
M929T1747,0.17912,1.25341,0.91762,13.67089,"[-0.6111428243058754, 3.1179607474349282]",0.26475,-8.77741,0.92154,13.27791,"[-24.606252027931667, 7.051426548139057]",0.39722,-28.58650,0.92380,12.62930,Non classé
M929T1444,0.58279,-0.19914,0.91282,12.84958,"[-0.934014648792596, 0.5357442614991446]",0.73758,0.29031,0.91320,11.89288,"[-1.4716981515195708, 2.0523140547498606]",0.20033,-4.57591,0.91882,11.78950,Non classé
M929T1811,0.27584,-1.01279,0.91568,13.32791,"[-2.8811633707373456, 0.8555771825910283]",0.45026,2.70360,0.91754,12.57925,"[-4.546293285226739, 9.953484605118243]",0.11328,-45.43497,0.92556,12.95258,Non classé
M929T934,0.02695,3.24161,0.92668,15.51157,"[0.3986287005893079, 6.084597839553728]",0.29371,-19.61672,0.92978,14.96869,"[-57.242506380643185, 18.009074741182623]",0.89021,29.89328,0.92984,13.80480,Produit
M929T1530,0.76827,-0.22438,0.91211,12.73590,"[-1.771258972228155, 1.3224979605479843]",0.92120,-0.54702,0.91214,11.73590,"[-11.804315840624628, 10.710281402632706]",0.47938,-26.64337,0.91392,11.05886,Non classé
M929T1205,0.52257,0.68688,0.91317,12.90656,"[-1.48865895376214, 2.8624278086919515]",0.41210,-9.50145,0.91543,12.23611,"[-32.930761546088156, 13.927868289838743]",0.29274,-158.52831,0.91916,11.84437,Non classé
M929T1129,0.61839,0.43231,0.91264,12.82114,"[-1.3278920791610989, 2.1925206964702757]",0.19309,-9.29999,0.91825,12.69798,"[-23.607347139305965, 5.007366739592708]",0.63330,22.78293,0.91901,11.81976,Non classé
M929T1045,0.66647,0.74360,0.91243,12.78812,"[-2.757717167857026, 4.2449211707395635]",0.95773,-1.20555,0.91244,11.78049,"[-47.51207714664381, 45.10098570444084]",0.74149,106.22403,0.91283,10.90837,Non classé
M929T1357,0.64978,0.77573,0.91250,12.79892,"[-2.690555213951502, 4.242007669159134]",0.61278,-15.09076,0.91338,11.91943,"[-75.64202967052039, 45.460513324732986]",0.99279,-3.04459,0.91338,10.98349,Non classé
M930T1444,0.58539,-0.44961,0.91280,12.84738,"[-2.120407559071403, 1.2211806439564943]",0.72165,1.52013,0.91324,11.89834,"[-7.155923699129242, 10.196178203584878]",0.16686,-55.14609,0.91974,11.93757,Non classé
M930T1746,0.15477,2.83496,0.91830,13.79483,"[-1.1386478546218788, 6.808572672422169]",0.85953,5.87650,0.91840,12.72336,"[-61.70316048726613, 73.45616088544077]",0.47252,-254.11311,0.92010,11.99594,Non classé
M930T1812,0.37928,-1.53008,0.91435,13.10212,"[-5.042191490585314, 1.9820314128149583]",0.25097,19.05844,0.91867,12.76817,"[-14.305801147365642, 52.42268409731801]",0.77548,-79.33132,0.91894,11.80812,Non classé
M930T934,0.00968,8.36954,0.93149,16.68625,"[2.2017669893083767, 14.537309974905815]",0.20361,58.71528,0.93570,16.44898,"[-33.82871061640902, 151.2592762334784]",0.07912,1765.10965,0.94330,17.32844,Produit
M930T1531,0.79843,0.47037,0.91203,12.72452,"[-3.271682354410695, 4.212412697829713]",0.94374,1.49804,0.91205,11.72300,"[-41.71612022651988, 44.712194601638785]",0.21659,-329.67759,0.91736,11.56380,Non classé
M930T1046,0.99644,-0.01849,0.91182,12.69025,"[-8.446705963563574, 8.409727019890969]",0.40946,121.76790,0.91414,12.03547,"[-176.78428285086926, 420.32009224932864]",0.77626,-1150.28505,0.91442,11.13043,Non classé
M931T1443,0.49147,-1.72072,0.91338,12.94099,"[-6.782720806707944, 3.341283389417861]",0.18417,57.61540,0.91917,12.85414,"[-29.191352884009106, 144.4221532374939]",0.30005,-966.21648,0.92263,12.42204,Non classé
