Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M727T1171,0.39585,0.05146,0.99990,10502.99869,"[-0.07122214078920702, 0.17414604197706834]",0.00011,-2.49727,0.99995,18334.99882,"[-3.6099111285992724, -1.3846356541464853]",0.81072,1.86480,0.99995,16938.34678,Non classé
M727T1825,0.00061,-0.04782,0.99994,16460.36616,"[-0.07295406832994517, -0.022679446081694095]",0.42447,0.01575,0.99994,15587.20160,"[-0.024257542196469258, 0.05575906183767177]",0.13249,0.07482,0.99994,15882.44348,Substrat
M727T1921,0.00188,-0.03909,0.99993,15127.68513,"[-0.06225875625413624, -0.01593021793372029]",0.28339,0.01605,0.99993,14641.20268,"[-0.014134102407214955, 0.04622631425429917]",0.24866,0.03774,0.99994,14313.30190,Substrat
M727T1103,0.03287,-0.22492,0.99992,12280.19945,"[-0.4299945855041074, -0.019846286897911652]",0.20076,1.03156,0.99992,12133.60081,"[-0.5868177556406458, 2.6499425451175993]",0.72741,3.80256,0.99992,11241.33184,Substrat
M728T1582,0.12531,-0.10049,0.99991,11224.71712,"[-0.23098084063752589, 0.030004725050931325]",0.33472,-0.24652,0.99991,10762.46242,"[-0.7633530313619483, 0.27031200054440885]",0.00094,2.07720,0.99995,16116.93126,Recyclé
M728T1394,0.74100,-0.04355,0.99990,10244.07755,"[-0.3119054855191236, 0.22480921298107742]",0.87742,-0.22571,0.99990,9450.50227,"[-3.214051195770494, 2.762626285877363]",0.84011,3.22108,0.99990,8724.16196,Non classé
M728T1921,0.00016,-0.13437,0.99994,18255.22292,"[-0.19664050803710093, -0.07209337064579142]",0.19313,0.15978,0.99995,18080.84296,"[-0.08650780278089254, 0.4060651900994856]",0.38982,0.90520,0.99995,17217.57156,Substrat
M728T1825,0.00303,-0.14069,0.99993,14596.13580,"[-0.22895107589442676, -0.05243515244631415]",0.08626,0.29248,0.99994,15245.66551,"[-0.044954048470854546, 0.6299081369269217]",0.64635,0.59712,0.99994,14180.53585,Substrat
M729T1169,0.00753,0.00620,0.99992,13647.28712,"[0.0018073866277583438, 0.010587500277452918]",0.17303,-0.00110,0.99993,13610.95603,"[-0.0027154474495279784, 0.0005163933351041965]",0.00134,-0.00082,0.99996,19802.32753,Produit
M729T1583,0.55319,-0.06433,0.99990,10345.91784,"[-0.2847563311697774, 0.15609046373618377]",0.86134,0.14558,0.99990,9547.18317,"[-1.556212058673359, 1.8473703228338598]",0.54613,5.35854,0.99990,8941.06087,Non classé
M729T1824,0.01242,-0.14522,0.99992,13160.33037,"[-0.25623171078070184, -0.034217452998607095]",0.13802,0.85939,0.99993,13318.37924,"[-0.2966008008109353, 2.0153799928267873]",0.21416,11.46780,0.99993,13143.46947,Substrat
M729T1921,0.03961,-0.12964,0.99991,12121.77936,"[-0.25262038874354503, -0.006667446253734763]",0.76221,0.16780,0.99991,11215.03349,"[-0.9638022852411459, 1.2993999119550657]",0.88089,-1.92145,0.99991,10344.68216,Substrat
M730T1169,0.02202,0.01610,0.99992,12631.55249,"[0.0025215424715267012, 0.02967471361928275]",0.11348,-0.01142,0.99993,12950.25653,"[-0.025772179653926766, 0.002928539361306508]",0.03371,-0.01788,0.99994,14579.84965,Produit
M731T1169,0.01770,0.03508,0.99992,12829.67142,"[0.006630729440463917, 0.06353256988209768]",0.15271,0.07930,0.99993,12898.46373,"[-0.03151889712065312, 0.19010925026802092]",0.11373,-0.19616,0.99993,13282.77761,Produit
M731T1476,0.44766,0.15645,0.99990,10441.32688,"[-0.26120831432792413, 0.5741061417060719]",0.02881,-6.77749,0.99992,11791.68742,"[-12.791942188314199, -0.7630312268052508]",0.32348,-79.17322,0.99992,11346.72878,Non classé
M732T1169,0.00151,0.20562,0.99993,15374.92061,"[0.08673225897741119, 0.32451310915515863]",0.42313,0.95901,0.99993,14561.63883,"[-1.4697947596020797, 3.3878105331116317]",0.41771,-19.92610,0.99994,13815.52126,Produit
M733T1169,0.16136,0.19704,0.99991,11048.34052,"[-0.0841339479841961, 0.478206250487689]",0.25376,3.43932,0.99991,10762.28758,"[-2.631260430429318, 9.509898199160045]",0.43353,65.09808,0.99991,10191.17793,Non classé
M737T2929,0.24425,-0.11807,0.99990,10778.70003,"[-0.32198666400624554, 0.0858434380956031]",0.00569,2.82564,0.99993,13749.76189,"[0.9049186515071419, 4.7463627624173945]",0.70059,-6.94512,0.99993,12753.57034,Transitoire
M738T2928,0.08264,-0.40168,0.99991,11532.28622,"[-0.8592156338850927, 0.055859123820322765]",0.03088,10.21382,0.99993,12957.54829,"[1.0220724297049344, 19.405558868538066]",0.80163,35.52998,0.99993,11973.58467,Transitoire
M739T2311,0.21458,0.20381,0.99990,10860.10702,"[-0.12581388330365767, 0.5334359929465178]",0.00004,-1.79538,0.99995,20339.29664,"[-2.539914424414894, -1.0508450790015706]",0.43785,4.83252,0.99995,19250.17047,Non classé
M740T2311,0.46544,0.15133,0.99990,10422.68538,"[-0.26913153043708254, 0.5718008935106731]",0.00103,-7.90732,0.99994,15189.33578,"[-12.27680108152504, -3.537833340377855]",0.33358,-45.77723,0.99994,14590.29239,Non classé
M741T2888,0.21852,-0.31877,0.99990,10848.50554,"[-0.8388983227486665, 0.20135907253079666]",0.73371,1.38561,0.99990,10047.33442,"[-6.923415244196351, 9.694638268417014]",0.06386,222.93234,0.99992,10784.34383,Non classé
M743T1922,0.00915,-0.25329,0.99992,13454.94803,"[-0.4379287463267871, -0.06864441217107792]",0.11893,1.52655,0.99993,13751.28638,"[-0.4217787612472146, 3.4748869176191484]",0.06114,-32.41682,0.99994,14807.17250,Substrat
M743T1825,0.00075,-0.34195,0.99994,16213.21777,"[-0.5253690499470501, -0.1585303227929241]",0.86886,0.17723,0.99994,14959.44111,"[-2.0146398886716295, 2.369095106881849]",0.33331,-22.50483,0.99994,14370.12192,Substrat
M743T1578,0.16491,-0.25197,0.99991,11033.55883,"[-0.6147080307114855, 0.11076061705559537]",0.09483,4.04988,0.99992,11450.10193,"[-0.7563286817649271, 8.856096226221979]",0.04247,99.62257,0.99993,12667.97251,Recyclé
M745T1169,0.00058,0.04925,0.99994,16532.15835,"[0.02350568396911869, 0.07499137220130124]",0.61684,-0.02670,0.99994,15399.17935,"[-0.13540980954808216, 0.08200899677664722]",0.61423,-0.10099,0.99994,14351.05163,Produit
M746T1169,0.07935,0.07882,0.99991,11563.36750,"[-0.009933199701586085, 0.16757802145418615]",0.38695,-0.38171,0.99991,11001.62755,"[-1.2757238768550074, 0.512308390231821]",0.99579,-0.02502,0.99991,10137.73025,Non classé
M747T1169,0.74365,0.03205,0.99990,10243.11576,"[-0.16758894787998407, 0.23169621913607713]",0.20972,-1.16392,0.99990,10093.55381,"[-3.027703551242332, 0.6998552976548775]",0.97771,-0.49950,0.99990,9301.27369,Non classé
M749T1826,0.00320,-0.49729,0.99993,14538.01825,"[-0.8113291419832915, -0.18325452001910308]",0.03446,7.88271,0.99994,16204.83525,"[0.6265374179704546, 15.138879262709978]",0.58987,58.45945,0.99994,15126.37770,"Substrat,Transitoire"
M749T1922,0.01196,-0.43627,0.99992,13196.53142,"[-0.7677229838252935, -0.10481168380119116]",0.34148,2.63793,0.99992,12639.24373,"[-2.9720209060020863, 8.247875918709354]",0.00665,-129.11663,0.99995,16152.10590,Substrat
M751T1169,0.53776,0.01710,0.99990,10357.77525,"[-0.03926074400895156, 0.0734557780981701]",0.14308,-0.09628,0.99991,10457.54337,"[-0.2275306256539467, 0.0349679987152465]",0.07308,-0.86355,0.99992,11114.59395,Non classé
M751T1476,0.52083,0.15501,0.99990,10371.53955,"[-0.33519362894791715, 0.6452047277878439]",0.45184,-4.27698,0.99990,9791.39620,"[-15.818708328438197, 7.264740396150755]",0.94413,14.89198,0.99990,9024.49000,Non classé
M753T1170,0.25171,0.15951,0.99990,10760.20682,"[-0.12047072713028811, 0.4394947170460877]",0.90992,-0.58299,0.99990,9922.00895,"[-11.106447783122107, 9.940459361190094]",0.45299,-167.87019,0.99991,9374.55690,Non classé
M753T2517,0.46903,0.16499,0.99990,10419.05833,"[-0.2971730750952501, 0.6271565934025694]",0.00605,6.63333,0.99993,13228.47644,"[2.0856353506127974, 11.181025018153754]",0.19672,80.65125,0.99993,13126.55746,Transitoire
M754T2516,0.96183,-0.01199,0.99990,10199.45935,"[-0.5230043034830808, 0.4990173939924417]",0.35396,3.76896,0.99990,9749.79110,"[-4.460494142205098, 11.99840791691931]",0.05362,203.61285,0.99992,10600.74246,Non classé
M758T1828,0.01107,-0.25061,0.99992,13270.13922,"[-0.438709699551715, -0.06250238200189392]",0.78232,-0.33015,0.99992,12269.54784,"[-2.768765604898116, 2.108469912053048]",0.16402,50.03288,0.99993,12322.03676,Substrat
M758T1924,0.02350,-0.25017,0.99992,12573.38857,"[-0.46372156573053525, -0.03661748660430378]",0.05181,1.79229,0.99993,13609.87348,"[-0.015259556133466079, 3.5998471649395123]",0.17351,25.30516,0.99994,13616.93867,Substrat
M759T1582,0.53973,-0.08779,0.99990,10356.22248,"[-0.378578605394461, 0.20300470306721607]",0.67461,0.45548,0.99990,9616.14092,"[-1.7563126613862727, 2.6672747051809984]",0.94598,-1.50758,0.99990,8862.83504,Non classé
M760T1169,0.00577,0.06031,0.99993,13916.07191,"[0.019162415552019897, 0.1014611807172531]",0.08080,0.24845,0.99993,14600.85798,"[-0.03284997287165492, 0.5297491477473817]",0.14758,-1.08948,0.99994,14768.09220,Produit
M760T1476,0.05736,0.27343,0.99991,11817.97833,"[-0.009220491754227345, 0.5560788335806566]",0.28515,4.39574,0.99992,11433.85291,"[-3.9030602405654946, 12.694544325588282]",0.60307,53.91994,0.99992,10663.35859,Non classé
M761T1169,0.00943,0.15375,0.99992,13426.08692,"[0.041168876713780014, 0.2663337615542055]",0.80982,-0.14769,0.99992,12404.00892,"[-1.4004430678505744, 1.1050554966748154]",0.66762,-3.94086,0.99992,11524.01544,Produit
M762T1169,0.02409,0.20789,0.99992,12551.12831,"[0.029591024363637336, 0.38618339793030854]",0.68429,0.42255,0.99992,11648.77446,"[-1.6962946656112745, 2.5413897567440937]",0.19282,-24.14156,0.99992,11574.14882,Produit
M765T1582,0.30530,-0.10491,0.99990,10645.40249,"[-0.3113435100179915, 0.10153108297860419]",0.52584,0.50147,0.99990,9980.22751,"[-1.1062630909134203, 2.1092062768197852]",0.46000,9.26000,0.99991,9422.33708,Non classé
M766T1582,0.25298,-0.23184,0.99990,10757.12429,"[-0.639900383972466, 0.1762181884511882]",0.05052,7.40217,0.99992,11664.89246,"[-0.018162179587638327, 14.822493357958468]",0.34935,-138.02865,0.99992,11175.45102,Non classé
M767T1583,0.28012,-0.22207,0.99990,10695.73650,"[-0.6363445149332023, 0.19221331239321787]",0.37404,-2.86582,0.99991,10194.21914,"[-9.39556594858188, 3.663924518500079]",0.10934,85.76630,0.99992,10526.99207,Non classé
M767T1169,0.50930,0.03706,0.99990,10381.38664,"[-0.07694133679611544, 0.15106080871570654]",0.68332,-0.26706,0.99990,9635.46722,"[-1.6018827536597706, 1.067756583558699]",0.01962,-24.45644,0.99992,11308.52145,Non classé
M769T1169,0.94979,0.01006,0.99990,10200.15645,"[-0.31558105983658413, 0.3356933846851048]",0.15551,10.91308,0.99991,10242.85658,"[-4.446156535111783, 26.272309528318402]",0.98629,-5.02098,0.99991,9438.65360,Non classé
M773T1168,0.63127,-0.05726,0.99990,10294.83119,"[-0.29997725077858417, 0.18545113736177607]",0.93889,-0.13054,0.99990,9490.08926,"[-3.608316451464045, 3.3472329420665794]",0.49527,-31.96784,0.99990,8927.46815,Non classé
M777T2885,0.21391,-0.12905,0.99990,10862.10497,"[-0.33745060818995987, 0.07934935397953083]",0.72602,0.32794,0.99990,10062.95306,"[-1.5810590183475544, 2.236937071183437]",0.28994,18.32215,0.99991,9745.84808,Non classé
M781T1583,0.07631,-0.40591,0.99991,11593.37165,"[-0.8580310950685035, 0.04621029105071872]",0.52425,4.06386,0.99991,10870.39139,"[-8.914819856222095, 17.042537957590852]",0.16209,419.37051,0.99992,10925.58930,Non classé
M782T1169,0.59200,0.09527,0.99990,10318.75653,"[-0.266143210693335, 0.4566836920745476]",0.23604,-5.07144,0.99990,10095.13886,"[-13.683454939957173, 3.5405718986319386]",0.82403,-46.69043,0.99991,9322.87386,Non classé
M783T1582,0.43201,-0.21223,0.99990,10458.74133,"[-0.7594990595979731, 0.33504835906745933]",0.02008,14.56444,0.99992,12129.79612,"[2.4940736678763944, 26.634813160362796]",0.50582,-238.37417,0.99992,11399.35335,Transitoire
M795T1922,0.00067,-0.34825,0.99994,16346.45979,"[-0.5330125092328837, -0.1634861794861991]",0.25125,1.44972,0.99994,15932.60545,"[-1.0952193804868315, 3.9946669013261626]",0.02879,-53.87614,0.99995,18154.59004,Substrat
M795T1824,0.00012,-0.43600,0.99994,18655.39316,"[-0.6332314797860166, -0.23877141562449383]",0.58539,0.77634,0.99994,17411.88600,"[-2.1211558841419187, 3.6738341814937368]",0.30602,-35.07564,0.99995,16809.21415,Substrat
M796T1584,0.01275,-0.45696,0.99992,13135.16063,"[-0.8077445950605802, -0.10617392196620279]",0.64433,2.16600,0.99992,12215.62738,"[-7.395636320292203, 11.727642451159388]",0.03218,265.30178,0.99994,13801.58850,"Substrat,Recyclé"
M796T1826,0.04374,-0.33421,0.99991,12039.10564,"[-0.6582755422700698, -0.010146496389195847]",0.64287,-1.93480,0.99991,11197.20422,"[-10.437984569269052, 6.568383865802307]",0.20712,134.10071,0.99992,11073.94105,Substrat
M797T1169,0.48868,-0.07317,0.99990,10400.01133,"[-0.2876063946506954, 0.14126181480845798]",0.07539,-2.57492,0.99991,10964.34810,"[-5.434241446082513, 0.2844102436483751]",0.96288,-1.33540,0.99991,10104.33810,Non classé
M800T2405,0.07923,-0.37296,0.99991,11564.45336,"[-0.7927596153258651, 0.04683382414381221]",0.82768,-1.34564,0.99991,10679.30973,"[-13.965367948423058, 11.27408597011155]",0.08061,321.11490,0.99992,11269.92622,Non classé
M819T1578,0.66422,-0.07036,0.99990,10277.23837,"[-0.4002115011982654, 0.25949719564265344]",0.01763,4.69941,0.99992,12035.36688,"[0.8939248119563623, 8.504894524709277]",0.13274,-63.89851,0.99993,12261.75352,Transitoire
M827T1582,0.09820,-0.30248,0.99991,11402.38868,"[-0.665137675936791, 0.06017623534211791]",0.24111,4.32992,0.99991,11141.06039,"[-3.105074536882306, 11.764922881434202]",0.52004,83.88012,0.99992,10456.72137,Non classé
M833T1582,0.26127,-0.33798,0.99990,10737.49102,"[-0.9435945054574257, 0.2676313086134452]",0.39018,6.34753,0.99991,10211.47863,"[-8.622426970750347, 21.31749544061048]",0.85080,53.41521,0.99991,9424.42128,Non classé
M849T2132,0.28419,-0.13835,0.99990,10687.20371,"[-0.3987016149844556, 0.12199710289816351]",0.02247,-2.35707,0.99992,12291.81637,"[-4.3512504467512825, -0.3628952790943307]",0.88285,-3.22929,0.99992,11337.52772,Non classé
M849T2282,0.19638,-0.17410,0.99990,10917.33366,"[-0.44422020385358907, 0.09602981800404764]",0.01191,-3.18917,0.99993,13165.90145,"[-5.6080528900459505, -0.770281459029396]",0.99887,-0.04344,0.99993,12132.04168,Non classé
M855T1574,0.50436,0.10253,0.99990,10385.73196,"[-0.20918983502317717, 0.41425407679714127]",0.12632,2.83223,0.99991,10572.03811,"[-0.8584305749292498, 6.522899334275598]",0.37273,45.94944,0.99991,10091.94227,Non classé
M856T1575,0.77487,-0.07405,0.99990,10232.61194,"[-0.6015244820433144, 0.45342434456792036]",0.00521,11.46297,0.99993,13141.55867,"[3.764396805143374, 19.161544827780318]",0.38518,92.56067,0.99993,12522.25862,Transitoire
M859T1405,0.05803,0.12918,0.99991,11808.69371,"[-0.004740594846084301, 0.26309977914506283]",0.02802,0.81241,0.99993,13362.84795,"[0.09539605578069887, 1.5294163402807626]",0.00520,-7.83360,0.99995,17416.78147,Transitoire
M859T2625,0.44288,0.04034,0.99990,10446.53658,"[-0.06621225482401527, 0.14688893786031965]",0.00163,1.51481,0.99993,14681.84674,"[0.6339861740100238, 2.395629737224406]",0.26016,-5.46295,0.99994,14312.99123,Transitoire
M859T1770,0.39729,0.05468,0.99990,10501.12191,"[-0.07608499257127649, 0.18545296436464348]",0.00310,1.75195,0.99993,14036.46464,"[0.6520838875043129, 2.8518188239092996]",0.01416,-13.23249,0.99995,16897.21266,Transitoire
M860T2625,0.75605,0.03763,0.99990,10238.75644,"[-0.20911875082620157, 0.284381860925081]",0.00050,5.69268,0.99994,15802.40968,"[2.772762174370926, 8.612592379760308]",0.37216,-32.11951,0.99994,15086.04317,Transitoire
M860T1769,0.41248,0.09944,0.99990,10481.90748,"[-0.14628948307394127, 0.34517468042276633]",0.02897,3.15872,0.99992,11832.56803,"[0.3524283812994029, 5.965003066809091]",0.12645,-55.63664,0.99993,12095.59830,Transitoire
M861T1348,0.03431,0.20179,0.99991,12243.44058,"[0.016159077821754797, 0.3874209035379113]",0.73518,0.51511,0.99992,11338.61264,"[-2.5916771929864, 3.621888139300471]",0.02450,-85.66086,0.99993,13080.83455,Produit
M862T1349,0.24010,0.18027,0.99990,10789.31729,"[-0.12825371662974877, 0.48879186817891046]",0.67467,1.74371,0.99990,10018.25240,"[-6.725513949182167, 10.212926842078568]",0.33379,-128.04684,0.99991,9622.80569,Non classé
M863T1738,0.01245,0.19472,0.99992,13158.16816,"[0.04582566682137723, 0.3436193095717761]",0.20266,1.43478,0.99993,12993.47529,"[-0.8260475868028796, 3.6956012191124725]",0.01337,-33.02151,0.99994,15712.88934,Produit
M863T1809,0.99994,0.00000,0.99990,10198.50609,"[-0.14500763907757538, 0.1450175679854064]",0.00018,-0.81029,0.99994,17095.89340,"[-1.1875378203522833, -0.43304357773484675]",0.74704,0.67221,0.99994,15826.42122,Non classé
M864T1807,0.73350,-0.03032,0.99990,10246.86759,"[-0.21170994456861425, 0.1510647381026845]",0.00285,-0.94922,0.99993,13786.04379,"[-1.5389732394910625, -0.35947229408518655]",0.79047,1.17421,0.99993,12743.40133,Non classé
M864T1738,0.09537,0.32541,0.99991,11424.13994,"[-0.061260917810409654, 0.712086669843641]",0.08696,6.23046,0.99992,11925.88925,"[-0.974721539595583, 13.435633141750555]",0.06295,-165.98919,0.99993,12814.11642,Non classé
M865T1404,0.64505,-0.01036,0.99990,10287.20709,"[-0.05610550814118869, 0.035390853082849]",0.00031,-0.03997,0.99994,16489.42190,"[-0.05955806239198309, -0.020385107544846452]",0.14710,0.07090,0.99995,16682.01225,Non classé
M865T1234,0.00001,0.03635,0.99995,22347.17502,"[0.02262907198853662, 0.05006554521765857]",0.36713,-0.00855,0.99995,21320.26772,"[-0.02774547635570188, 0.010646574260009731]",0.02544,0.04275,0.99996,24524.97013,"Produit,Recyclé"
M865T2113,0.41501,-0.01780,0.99990,10478.80935,"[-0.06202932913377599, 0.026428508082629844]",0.00108,-0.05995,0.99994,15210.19953,"[-0.09325464026372796, -0.02663994640536102]",0.32300,0.05714,0.99994,14637.48537,Non classé
M865T1807,0.76811,-0.00095,0.99990,10234.75492,"[-0.007527302464441652, 0.0056239328247691825]",0.00040,-0.00130,0.99994,16070.74815,"[-0.001956751643676542, -0.0006484167174641049]",0.43243,0.00015,0.99994,15219.90419,Non classé
M866T1807,0.71321,-0.00274,0.99990,10254.89032,"[-0.017888773161315617, 0.012418219629006652]",0.00034,-0.00712,0.99994,16313.05038,"[-0.010646425215360137, -0.003601642524323076]",0.51247,0.00166,0.99994,15321.36744,Non classé
M866T1404,0.86114,0.00754,0.99990,10211.24939,"[-0.08033762868385756, 0.09541981244689084]",0.00089,-0.18373,0.99994,15055.52251,"[-0.283681753094424, -0.08378433354686446]",0.01024,0.73847,0.99995,18592.49631,Recyclé
M866T1234,0.00002,0.08068,0.99995,21746.53125,"[0.049447708804568336, 0.11191195401639514]",0.32830,-0.04389,0.99995,20873.14265,"[-0.13466195163043956, 0.04688628936014769]",0.01986,0.45023,0.99996,24474.16583,"Produit,Recyclé"
M866T2113,0.33934,-0.04462,0.99990,10585.63291,"[-0.138968213114821, 0.04972258232389658]",0.00105,-0.28119,0.99994,15396.78320,"[-0.4369892911655469, -0.12539642148825697]",0.30621,0.59652,0.99994,14863.33471,Non classé
M867T1807,0.70756,-0.00845,0.99990,10257.24751,"[-0.05433961695134194, 0.03743174283158958]",0.00069,-0.06571,0.99994,15430.48511,"[-0.10053023716062398, -0.030896596315894025]",0.24034,0.07111,0.99994,15116.95185,Non classé
M867T1404,0.69294,0.04874,0.99990,10263.60871,"[-0.202532229810287, 0.3000032695799844]",0.00111,-2.32283,0.99994,14867.75787,"[-3.6170104063335273, -1.028659008234115]",0.51645,9.75677,0.99994,13958.95131,Non classé
M867T1234,0.00024,0.23248,0.99994,17671.96995,"[0.1206110822342718, 0.3443544492794371]",0.45858,-0.43944,0.99994,16671.62479,"[-1.6433595576585014, 0.7644848625739527]",0.61495,5.37216,0.99994,15536.17264,Produit
M868T1807,0.88334,-0.01397,0.99990,10207.47142,"[-0.20799913320984978, 0.1800673385943247]",0.00076,-1.55805,0.99994,15239.57970,"[-2.391725785069128, -0.7243824061476749]",0.52994,3.84223,0.99994,14291.22398,Non classé
M869T2854,0.47391,-0.03434,0.99990,10414.20142,"[-0.1316071662756107, 0.06292763831670516]",0.00056,0.67096,0.99994,15923.55102,"[0.32275950251725544, 1.0191517998210693]",0.83794,0.29014,0.99994,14700.44517,Transitoire
M870T2854,0.79808,-0.02870,0.99990,10225.78405,"[-0.25728603982682174, 0.19988799637881205]",0.00057,2.96486,0.99994,15603.03502,"[1.4221981527221297, 4.5075279728068]",0.12969,-19.51493,0.99994,15922.00525,Transitoire
M871T3018,0.14939,0.04617,0.99991,11101.20625,"[-0.017754923053821814, 0.11008858394374915]",0.60225,0.05572,0.99991,10349.79098,"[-0.16202299024006253, 0.2734629336219827]",0.74063,-0.14880,0.99991,9583.61640,Non classé
M871T2854,0.49163,-0.17827,0.99990,10397.26682,"[-0.7042887452419818, 0.34775005461792097]",0.00160,12.33338,0.99993,14634.05816,"[5.177081151526329, 19.48967787680393]",0.01657,381.23952,0.99995,17401.88052,"Transitoire,Recyclé"
M872T3018,0.86140,-0.01520,0.99990,10211.20069,"[-0.19268779696663185, 0.16228495521598907]",0.49919,-0.73721,0.99990,9595.26809,"[-2.9547050639573555, 1.4802779066601577]",0.54361,-8.85669,0.99990,8987.92727,Non classé
M873T3017,0.35267,-0.17343,0.99990,10564.43167,"[-0.550596754298247, 0.2037284450756286]",0.66642,1.40768,0.99990,9813.45853,"[-5.249229568282502, 8.064581854342535]",0.02188,209.58387,0.99992,11420.61912,Recyclé
M879T1809,0.11775,0.11750,0.99991,11269.38085,"[-0.031869647311012356, 0.26687839846545647]",0.00255,-0.99739,0.99994,15295.69250,"[-1.6085512508918, -0.3862287818434834]",0.70106,-1.76173,0.99994,14187.19253,Non classé
M880T1809,0.98441,-0.00283,0.99990,10198.66495,"[-0.29872187118679316, 0.2930520111960868]",0.00016,-3.54130,0.99994,17223.55507,"[-5.176546508287168, -1.9060537442639311]",0.67451,8.61331,0.99994,15995.93884,Non classé
M881T2483,0.39269,-0.04093,0.99990,10507.15268,"[-0.13784949649935374, 0.055988202244520835]",0.14580,0.45517,0.99991,10595.34473,"[-0.16972129516903522, 1.0800537402541186]",0.12681,3.51436,0.99992,10828.73560,Non classé
M881T1809,0.00352,0.30682,0.99993,14434.50646,"[0.11071335061872453, 0.502935986991182]",0.02266,-2.74216,0.99994,16591.58485,"[-5.065684094867849, -0.41862897241705266]",0.65607,-14.29974,0.99994,15424.05117,Produit
M882T1808,0.10199,0.29104,0.99991,11374.32699,"[-0.06204043556302696, 0.6441294332390138]",0.31696,-3.94997,0.99991,10938.85133,"[-11.92657681318877, 4.026644155105269]",0.10101,-146.35783,0.99992,11359.20777,Non classé
M883T2482,0.00420,-0.00850,0.99993,14245.36324,"[-0.014058404893611562, -0.002941592183549316]",0.82764,0.00010,0.99993,13155.03360,"[-0.0008772840515821629, 0.001086754272666848]",0.01106,0.00015,0.99995,16147.52382,"Substrat,Recyclé"
M884T2482,0.01046,-0.01669,0.99992,13325.24232,"[-0.02910682943805864, -0.0042734860607010015]",0.91118,-0.00034,0.99992,12287.04728,"[-0.006521683789958194, 0.005846110456181203]",0.05155,0.00139,0.99993,13398.49482,Substrat
M885T2482,0.02176,-0.04939,0.99992,12641.93592,"[-0.09095872382842872, -0.007825145186823104]",0.81463,0.00919,0.99992,11678.08885,"[-0.07081456925418204, 0.08919210404016246]",0.00075,0.14298,0.99995,17812.12385,"Substrat,Recyclé"
M886T2482,0.17052,-0.12746,0.99991,11010.95440,"[-0.313477275720616, 0.058561853888829646]",0.09781,-1.11691,0.99992,11402.62343,"[-2.4550333003859404, 0.22121232038549565]",0.02672,7.38360,0.99993,13067.29803,Recyclé
M887T1807,0.64262,-0.01793,0.99990,10288.52619,"[-0.09651831921110963, 0.06066792759127536]",0.00059,-0.15858,0.99994,15672.27759,"[-0.2412750705145449, -0.07589420270766223]",0.34282,0.22632,0.99994,15030.73377,Non classé
M887T1233,0.00037,0.34647,0.99994,17112.27042,"[0.1731297096402247, 0.5198090283438086]",0.75737,-0.39524,0.99994,15834.83714,"[-3.00573967297121, 2.215254263925765]",0.62400,13.20081,0.99994,14748.02652,Produit
M888T1808,0.98767,0.00126,0.99990,10198.60554,"[-0.1655770120280196, 0.16810660646398096]",0.00052,-0.77322,0.99994,15678.52230,"[-1.171778096180486, -0.3746668921136097]",0.43725,1.87837,0.99994,14840.01376,Non classé
M888T2000,0.48263,-0.02879,0.99990,10405.73726,"[-0.11200435421154689, 0.05441511954825476]",0.79455,0.07779,0.99990,9617.63661,"[-0.5319414868858723, 0.687527354342206]",0.76346,-0.70339,0.99990,8898.14324,Non classé
M889T1808,0.74192,-0.04735,0.99990,10243.74395,"[-0.340216045973303, 0.24551423148516327]",0.00125,-2.72197,0.99993,14701.82495,"[-4.258163889079899, -1.185773016384612]",0.32855,15.15106,0.99994,14134.33750,Non classé
M893T3017,0.09619,0.30550,0.99991,11417.79296,"[-0.05845486837480862, 0.6694451298387606]",0.72401,0.99086,0.99991,10578.60754,"[-4.733148860554208, 6.714863497317949]",0.50938,57.20845,0.99991,9938.32229,Non classé
M897T2483,0.13510,-0.13260,0.99991,11171.40938,"[-0.30944776805929863, 0.044247587825187756]",0.14418,1.31515,0.99991,11273.38637,"[-0.48279059275402547, 3.1130976160078174]",0.02528,33.76012,0.99993,12974.22546,Recyclé
M899T2483,0.43372,-0.13177,0.99990,10456.78380,"[-0.47286583887841505, 0.20932016600335213]",0.05729,4.82881,0.99991,11238.47114,"[-0.16177449141718991, 9.819395767427427]",0.57303,43.12108,0.99992,10503.16890,Non classé
M901T1808,0.50425,-0.09048,0.99990,10385.82544,"[-0.36549440591284676, 0.18453321719004767]",0.00524,-3.63722,0.99993,13333.87480,"[-6.081434173131309, -1.1930060945177976]",0.42525,-22.36387,0.99993,12638.87159,Non classé
M902T1808,0.30648,-0.19127,0.99990,10643.17974,"[-0.5686038550328834, 0.1860584582797975]",0.03957,-6.03875,0.99992,11745.41101,"[-11.764481566962552, -0.31300933924469376]",0.57931,-39.95524,0.99992,10971.92883,Non classé
M903T1808,0.50417,-0.06962,0.99990,10385.90166,"[-0.281184987301234, 0.14194521498240562]",0.00470,-0.99579,0.99993,13444.21542,"[-1.655366921935336, -0.33621198299755006]",0.73858,1.81195,0.99993,12449.96553,Non classé
