Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M727T1921,0.00000,1.65529,0.78500,12.61340,"[1.2355231175139867, 2.0750556369782656]",0.00101,-1.39615,0.84008,16.19698,"[-2.1886249042839725, -0.6036675150371611]",0.74662,0.30819,0.84055,14.59797,Produit
M727T1103,0.00000,12.33680,0.75535,10.66595,"[8.853216814967743, 15.82038899279855]",0.50082,-16.30603,0.75837,9.67728,"[-64.90257153612104, 32.29050598985603]",0.05215,-780.77531,0.78272,9.97553,Produit
M728T1582,0.00027,9.55186,0.59607,5.09788,"[4.739556282780682, 14.364165947062308]",0.00082,-21.88523,0.70264,7.28580,"[-34.06262164862805, -9.707831153333581]",0.00594,68.36671,0.75971,8.75545,"Produit,Recyclé"
M728T1394,0.11782,8.11539,0.46079,2.95211,"[-2.1509296577186685, 18.38170407692654]",0.51374,-30.85231,0.46705,2.70208,"[-125.65792268987822, 63.95330022860041]",0.09416,-1120.26564,0.50749,2.85344,Non classé
M728T1921,0.00000,5.21823,0.81261,14.98023,"[4.027535161048572, 6.408916998685418]",0.03756,-8.57926,0.83354,15.43977,"[-16.637801696981867, -0.5207160467655907]",0.64743,-15.22254,0.83452,13.96520,Produit
M728T1825,0.00000,6.26791,0.82796,16.62477,"[4.923839864370541, 7.611986783117726]",0.02632,-10.91585,0.84971,17.43208,"[-20.4737482913333, -1.3579449902805951]",0.34844,-34.59990,0.85338,16.11818,Produit
M729T1169,0.00139,-0.27913,0.56166,4.42637,"[-0.44297608691903145, -0.11528682448006611]",0.00010,0.11773,0.71024,7.55772,"[0.06296797481581987, 0.17250048004068]",0.47764,-0.00711,0.71433,6.92451,"Substrat,Transitoire"
M729T1583,0.00696,10.05135,0.52603,3.83406,"[2.921378113523999, 17.18133100505334]",0.05990,-55.31380,0.56984,4.08451,"[-113.05367797713156, 2.4260860648325178]",0.58486,218.85520,0.57344,3.72276,Produit
M729T1824,0.00000,9.86903,0.77794,12.10231,"[7.300270839509147, 12.43779222805528]",0.39929,-16.12313,0.78222,11.07472,"[-54.43355091112602, 22.187286455808447]",0.39094,-236.28461,0.78669,10.21289,Produit
M729T1921,0.00000,10.03322,0.77665,12.01264,"[7.409382123933643, 12.657058326979094]",0.25414,-20.35420,0.78447,11.22244,"[-55.957715620992985, 15.249324406016015]",0.00006,-1004.10356,0.86292,17.43265,Produit
M730T1169,0.00288,-0.79570,0.54577,4.15078,"[-1.30131755472423, -0.2900881135575333]",0.00012,1.06942,0.69719,7.09901,"[0.565651082735383, 1.5731803534724027]",0.20072,-0.38223,0.71083,6.80738,"Substrat,Transitoire"
M731T1169,0.00276,-1.72737,0.54671,4.16651,"[-2.8196459847571766, -0.6350892186526766]",0.00042,5.29813,0.67759,6.48017,"[2.528240933779469, 8.06802314749979]",0.21741,6.69128,0.69112,6.19607,"Substrat,Transitoire"
M731T1476,0.38086,-6.32046,0.43612,2.67179,"[-20.751880209812327, 8.110956085242163]",0.92652,17.71210,0.43625,2.38596,"[-368.80028366954355, 404.22449104350994]",0.60167,-2553.90570,0.44056,2.18074,Non classé
M732T1169,0.01894,-7.99096,0.50304,3.49680,"[-14.590027428899688, -1.3918948947696723]",0.06629,111.34592,0.54689,3.72150,"[-7.877785395299483, 230.56961895314117]",0.31989,1275.19910,0.55934,3.51509,Substrat
M733T1169,0.36990,5.72911,0.43666,2.67768,"[-7.052109605126998, 18.51032751302401]",0.25661,184.06700,0.45617,2.58635,"[-139.61053359777824, 507.7445285644619]",0.84377,-895.69450,0.45677,2.32844,Non classé
M737T2929,0.00000,14.98983,0.73715,9.68808,"[10.476564950923319, 19.503101021544968]",0.38192,-30.99613,0.74260,8.89530,"[-101.96851116036451, 39.9762506805112]",0.35171,-621.99522,0.74881,8.25515,Produit
M738T2928,0.00000,35.53240,0.78246,12.42569,"[26.43649020509912, 44.62829993317011]",0.00497,351.65019,0.82475,14.51041,"[113.18533228768703, 590.1150473522138]",0.04425,-7481.16981,0.84363,14.93977,"Produit,Transitoire"
M739T2311,0.00000,-14.39681,0.75134,10.43816,"[-18.52034594449412, -10.27326633101627]",0.09790,-32.29747,0.76932,10.28282,"[-70.83637001945195, 6.241422835739748]",0.16350,418.21572,0.78159,9.91001,Substrat
M740T2311,0.00967,-15.40818,0.51853,3.72050,"[-26.85493757481788, -3.961423834877248]",0.06870,-242.18197,0.56031,3.92923,"[-503.88550339279107, 19.52157272400018]",0.49892,-1986.36666,0.56594,3.61059,Substrat
M741T2888,0.01507,19.44087,0.50833,3.57163,"[3.98399499052832, 34.89773587813829]",0.32244,188.23471,0.52134,3.35830,"[-192.0748229948947, 568.5442515814351]",0.02224,-12900.01692,0.58686,3.93370,Produit
M743T1922,0.00000,14.40393,0.86091,21.38223,"[11.73362679508719, 17.074225880435993]",0.72890,9.07467,0.86137,19.15764,"[-43.5762468804622, 61.725578660215895]",0.66262,-219.23856,0.86211,17.31342,Produit
M743T1825,0.00000,15.97491,0.85515,20.39382,"[12.932465785546018, 19.017358824219873]",0.51190,20.07886,0.85684,18.45470,"[-41.3517742152887, 81.50948446682857]",0.02768,-1264.12883,0.87511,19.40445,Produit
M743T1578,0.00000,22.54882,0.71543,8.68486,"[15.22572689124719, 29.871913999854677]",0.19941,91.54199,0.72798,8.25155,"[-50.41639045096633, 233.5003665799075]",0.00229,-4996.08581,0.79066,10.45946,Produit
M745T1169,0.00067,-1.95822,0.57718,4.71569,"[-3.0282111082280245, -0.8882224908160385]",0.00020,7.04077,0.71023,7.55739,"[3.579690360778377, 10.501850008892054]",0.00299,21.06225,0.77392,9.47968,"Substrat,Transitoire,Recyclé"
M746T1169,0.04931,-4.18843,0.48080,3.19908,"[-8.363521533056037, -0.01334463717256451]",0.00042,56.10783,0.63054,5.26226,"[26.75061604481101, 85.46504154883328]",0.75393,62.17690,0.63156,4.74696,"Substrat,Transitoire"
M747T1169,0.66592,2.15824,0.42730,2.57753,"[-7.882574432394147, 12.19906030351888]",0.60691,26.19319,0.43144,2.33974,"[-76.08382763202785, 128.47021183031666]",0.13521,-1482.28992,0.46608,2.41734,Non classé
M749T1826,0.00000,27.44757,0.73496,9.57970,"[19.11997597564453, 35.77516307421481]",0.16897,182.93207,0.74835,9.16917,"[-81.26344461246697, 447.1275804477448]",0.23091,-4862.43152,0.75832,8.68905,Produit
M749T1922,0.00000,26.06077,0.78683,12.75097,"[19.496698287570172, 32.62483996726557]",0.50285,-51.31516,0.78943,11.55977,"[-204.98004991763605, 102.34973509205072]",0.01976,-3953.44895,0.81931,12.55647,Produit
M751T1169,0.67940,-0.47122,0.42707,2.57502,"[-2.761700634393852, 1.8192542033130965]",0.11568,5.21332,0.46462,2.67580,"[-1.3436357794476708, 11.770283639960986]",0.00406,-53.44973,0.57568,3.75699,Non classé
M751T1476,0.56384,4.64161,0.42954,2.60117,"[-11.49675970497102, 20.779972475032366]",0.07493,489.68526,0.47701,2.81222,"[-51.74953106020854, 1031.1200477766565]",0.07213,18544.90125,0.52253,3.03061,Non classé
M753T1170,0.57869,3.90222,0.42916,2.59718,"[-10.201494314539985, 18.005932630884963]",0.85624,39.62590,0.42968,2.32295,"[-400.49814047450377, 479.74994061350105]",0.50810,4121.36565,0.43667,2.14658,Non classé
M753T2517,0.00000,26.33654,0.69777,7.97564,"[17.24169194701053, 35.43139188077484]",0.02008,190.46478,0.73936,8.74632,"[31.629625951288318, 349.29993414197327]",0.05539,-3996.44930,0.76495,9.01235,"Produit,Transitoire"
M754T2516,0.00209,20.89098,0.55280,4.27033,"[8.085060823571984, 33.69689542071937]",0.01945,370.16294,0.61493,4.92381,"[63.182622820226584, 677.1432577466629]",0.47038,-3553.61297,0.62054,4.52855,"Produit,Transitoire"
M758T1828,0.00000,15.74078,0.79379,13.29779,"[11.878213228427626, 19.603346324348713]",0.28173,43.30358,0.80023,12.35109,"[-37.017404915559986, 123.62456642200587]",0.00012,-2997.78793,0.86822,18.24459,Produit
M758T1924,0.00000,15.78338,0.81329,15.04810,"[12.191727760140546, 19.375028246218257]",0.50186,-19.69004,0.81559,13.63639,"[-78.51545112541032, 39.13536423736521]",0.03731,-1166.70393,0.83679,14.19777,Produit
M759T1582,0.06115,12.13799,0.47581,3.13570,"[-0.5966063402617863, 24.872586419569142]",0.09887,-73.70805,0.51349,3.25439,"[-161.9251840860437, 14.5090886372043]",0.91188,106.30098,0.51366,2.92482,Non classé
M760T1169,0.07935,-2.07791,0.46980,3.06101,"[-4.411171451952897, 0.2553495909044692]",0.15485,11.87741,0.49839,3.06358,"[-4.693641875951247, 28.448470485525593]",0.14957,-64.91725,0.52689,3.08402,Non classé
M760T1476,0.89233,0.88399,0.42473,2.55056,"[-12.248372094607774, 14.016354472859735]",0.03556,463.98178,0.49030,2.96597,"[33.06490940185125, 894.898656209647]",0.00516,13250.18974,0.59105,4.00230,"Transitoire,Recyclé"
M761T1169,0.00744,-7.95395,0.52450,3.81060,"[-13.648265397003094, -2.2596351283431018]",0.00689,76.08348,0.61070,4.83680,"[22.221673938109717, 129.9452930515043]",0.63571,-224.23569,0.61315,4.38917,"Substrat,Transitoire"
M762T1169,0.68311,2.05738,0.42700,2.57435,"[-8.067178531547304, 12.181938761243538]",0.75117,-19.02439,0.42858,2.31256,"[-139.68565203106044, 101.63687165408598]",0.21944,-1362.54543,0.45234,2.28725,Non classé
M765T1582,0.26330,5.76276,0.44334,2.75126,"[-4.5116111372468435, 16.037139603388923]",0.17985,-42.93171,0.47010,2.73540,"[-106.56193889515887, 20.6985280339508]",0.07270,915.02475,0.51606,2.95298,Non classé
M766T1582,0.00369,21.51656,0.54029,4.06014,"[7.4405523115792835, 35.59256988327242]",0.71252,59.42755,0.54200,3.64885,"[-264.86170183498905, 383.7168053326243]",0.67431,2982.57200,0.54427,3.30729,Produit
M767T1583,0.00069,20.91658,0.57655,4.70349,"[9.455191082148419, 32.37796272717135]",0.57544,61.46496,0.58017,4.26090,"[-158.93428217281678, 281.8642022928656]",0.00322,-6228.40132,0.67119,5.65283,Produit
M767T1169,0.92217,0.28422,0.42460,2.54915,"[-5.56557021101055, 6.13400966626399]",0.13871,49.50614,0.45813,2.60687,"[-16.780709912114958, 115.7929891031643]",0.10572,-840.76466,0.49664,2.73221,Non classé
M769T1169,0.01701,16.89550,0.50552,3.53174,"[3.192823145963981, 30.59816742163832]",0.69065,-105.97516,0.50767,3.17934,"[-641.3127870755252, 429.36247141477725]",0.54688,-7390.30362,0.51267,2.91325,Produit
M773T1168,0.13638,8.42709,0.45751,2.91334,"[-2.784348389704814, 19.6385310509684]",0.23687,-101.98053,0.47790,2.82235,"[-273.83962089771416, 69.87856070064538]",0.56534,1322.96666,0.48274,2.58444,Non classé
M777T2885,0.02399,10.57698,0.49756,3.42098,"[1.4711058021276102, 19.682850548722694]",0.69717,-18.29336,0.49964,3.07889,"[-112.80543122715076, 76.2187023604042]",0.12887,-1115.64395,0.53110,3.13662,Produit
M781T1583,0.00474,22.58616,0.53468,3.96942,"[7.346322509336522, 37.82599159418236]",0.66943,91.23306,0.53699,3.57605,"[-338.3057598960041, 520.7718796914304]",0.05379,-16830.49750,0.58304,3.87224,Produit
M782T1169,0.07458,12.66993,0.47123,3.07857,"[-1.3196179698254067, 26.65947364987435]",0.59241,118.75504,0.47536,2.79372,"[-326.80978008796984, 564.3198658892074]",0.10891,-14805.31308,0.51199,2.90533,Non classé
M783T1582,0.00003,29.19749,0.63597,6.03513,"[16.618507395417197, 41.77646982478989]",0.90746,26.42624,0.63610,5.38975,"[-431.06884298396193, 483.92132345905196]",0.18813,-17455.76982,0.65343,5.22116,Produit
M795T1922,0.00000,17.47629,0.83782,17.84670,"[13.881496239473112, 21.07108306687643]",0.65722,16.78322,0.83870,16.03180,"[-59.231271877433585, 92.7977085182336]",0.04450,-1552.00817,0.85603,16.46593,Produit
M795T1824,0.00000,18.64224,0.83868,17.96034,"[14.821779295788694, 22.462700948199362]",0.66271,19.64965,0.83952,16.13027,"[-70.89781514281701, 110.19711981388197]",0.07387,-1848.98898,0.85333,16.11177,Produit
M796T1584,0.00018,22.45041,0.60361,5.26040,"[11.48373675363445, 33.41707607125784]",0.22244,198.33824,0.61944,5.01887,"[-125.50853040920143, 522.1850199675393]",0.07498,-10170.35225,0.65195,5.18723,Produit
M796T1826,0.00000,23.67924,0.67055,7.03118,"[14.681909271471977, 32.67656205966179]",0.00621,357.15809,0.73164,8.40633,"[107.81681457939936, 606.4993583937303]",0.08338,-5595.83237,0.75337,8.45901,"Produit,Transitoire"
M797T1169,0.03227,9.20560,0.49066,3.32791,"[0.8210231739381015, 17.590179991334626]",0.49567,-38.83293,0.49710,3.04778,"[-153.17737153320883, 75.5115186071002]",0.21310,-1603.93440,0.51859,2.98305,Produit
M800T2405,0.00011,24.44879,0.61393,5.49336,"[12.987914539600315, 35.90967452943043]",0.00629,542.53087,0.68533,6.71517,"[163.13902196323448, 921.9227257319885]",0.13253,-9577.35993,0.70475,6.61014,"Produit,Transitoire"
M819T1578,0.00000,20.11755,0.67722,7.24792,"[12.651861690314451, 27.583240534058103]",0.57488,37.77959,0.67999,6.55176,"[-97.48885969656428, 173.0480322255482]",0.25105,-2070.18046,0.69165,6.21145,Produit
M827T1582,0.00055,22.01913,0.58136,4.79735,"[10.207964078634946, 33.830303244752116]",0.60776,71.87469,0.58437,4.33519,"[-209.43579559566138, 353.1851695079897]",0.03917,-8550.14892,0.63130,4.74147,Produit
M833T1582,0.00365,22.97659,0.54051,4.06364,"[7.962775522466734, 37.99040441384706]",0.38549,201.60497,0.54989,3.76685,"[-263.52648801634484, 666.7364225121675]",0.48521,-8265.30554,0.55602,3.46811,Produit
M849T2132,0.03119,-9.82502,0.49145,3.33843,"[-18.714082315103923, -0.9359561844290631]",0.13223,-86.76573,0.52206,3.36799,"[-200.97206389276414, 27.440593905129802]",0.97193,40.08896,0.52208,3.02509,Substrat
M849T2282,0.01074,-11.67166,0.51613,3.68481,"[-20.477564140763786, -2.8657634984061495]",0.06779,-127.32079,0.55838,3.89851,"[-264.4346264654496, 9.793047855326165]",0.90855,171.81741,0.55854,3.50370,Substrat
M855T1574,0.00018,19.07002,0.60379,5.26440,"[9.761490323241164, 28.378558758130183]",0.01142,174.00384,0.66749,6.18945,"[41.57418005370357, 306.4335056323182]",0.45057,-1220.18435,0.67277,5.69352,"Produit,Transitoire"
M856T1575,0.00001,29.55266,0.65731,6.62623,"[17.779366433216175, 41.32594948287111]",0.15382,194.13098,0.67588,6.42973,"[-76.0219681899126, 464.28391899011126]",0.33716,4631.85626,0.68419,5.99931,Produit
M859T1405,0.00000,10.72162,0.72036,8.89897,"[7.2987935700014095, 14.144444515622451]",0.02743,-29.93292,0.75524,9.51395,"[-56.345978858488394, -3.5198677598896815]",0.07594,205.51860,0.77602,9.59424,Produit
M859T2625,0.00258,6.11358,0.54824,4.19224,"[2.278091573281416, 9.949073860843622]",0.07019,-36.40281,0.58704,4.38304,"[-75.96153291389098, 3.155903339747688]",0.13053,328.31205,0.61279,4.38253,Produit
M859T1770,0.00051,9.61161,0.58269,4.82352,"[4.485625336200514, 14.737603768418857]",0.08923,-37.45036,0.61443,4.91349,"[-80.92740716904693, 6.026677479025707]",0.51864,-187.34210,0.61893,4.49772,Produit
M860T2625,0.00001,18.51437,0.65121,6.44984,"[10.973694278359353, 26.055044210674396]",0.32505,-68.65345,0.66034,5.99445,"[-208.12068305705563, 70.8137757149149]",0.49426,-1213.69903,0.66478,5.49179,Produit
M860T1769,0.00034,17.24256,0.59114,4.99474,"[8.374439904655645, 26.110677228175362]",0.29773,-63.74938,0.60311,4.68539,"[-186.04651205178567, 58.547751472451345]",0.01135,-3384.18184,0.66865,5.58823,Produit
M861T1348,0.41453,-2.65315,0.43458,2.65512,"[-9.163630527900658, 3.8573276163826473]",0.57053,-34.77790,0.43954,2.41810,"[-157.8900688159443, 88.33426770748872]",0.86327,-191.45133,0.44001,2.17589,Non classé
M862T1349,0.69123,2.37673,0.42687,2.57292,"[-9.645101983743949, 14.398561639958515]",0.12616,304.33163,0.46244,2.65244,"[-89.75081371890752, 698.414074729066]",0.40424,5060.76278,0.47287,2.48417,Non classé
M863T1738,0.00567,11.04609,0.53067,3.90597,"[3.4207268261507284, 18.671449361091348]",0.78879,-13.37763,0.53159,3.49918,"[-113.83364295924764, 87.078373890829]",0.68733,306.82266,0.53372,3.16975,Produit
M863T1809,0.00000,-7.65037,0.80610,14.36142,"[-9.441163580163378, -5.859580090843259]",0.24317,-9.38615,0.81320,13.42275,"[-25.42124357707123, 6.648941184338653]",0.17024,97.67440,0.82284,12.86181,Substrat
M864T1807,0.00001,-10.29611,0.65908,6.67854,"[-14.37185923967985, -6.220360905020463]",0.94531,-0.97762,0.65913,5.96205,"[-29.658245760060755, 27.70300766031416]",0.01277,502.82753,0.71374,6.90460,"Substrat,Recyclé"
M864T1738,0.00471,22.42745,0.53484,3.97203,"[7.308538771157247, 37.54636400210598]",0.08892,271.07700,0.57029,4.09203,"[-43.30473331028168, 585.4587241261189]",0.05880,-7717.38179,0.61140,4.35695,Produit
M865T1404,0.00000,-2.18186,0.86019,21.25352,"[-2.587734576631068, -1.7759806082058636]",0.04644,0.62501,0.87458,21.50019,"[0.01040132759598178, 1.2396117122873171]",0.37530,-1.15606,0.87732,19.80421,"Substrat,Transitoire"
M865T1234,0.00000,-1.54179,0.79534,13.42489,"[-1.917902610985048, -1.1656708801975832]",0.01447,0.92736,0.82626,14.66325,"[0.195077490301096, 1.659637071749482]",0.01953,-1.58181,0.85099,15.81514,"Substrat,Transitoire"
M865T2113,0.00000,-2.42722,0.83080,16.96292,"[-2.941559328649136, -1.9128709609307342]",0.17767,0.82293,0.83902,16.07013,"[-0.39051673726236535, 2.0363831174802063]",0.72113,-0.72245,0.83960,14.49490,Substrat
M865T1807,0.00000,-0.34028,0.87025,23.17003,"[-0.40056730099580834, -0.2799931117595779]",0.04193,0.02092,0.88415,23.53234,"[0.0008052217621162261, 0.04103994377957633]",0.00709,-0.01198,0.90555,26.54947,"Substrat,Transitoire"
M866T1807,0.00000,-0.80039,0.86505,22.14388,"[-0.945861239616425, -0.6549214366423528]",0.04594,0.11405,0.87900,22.39868,"[0.002166988527562072, 0.22593622948419584]",0.01727,-0.14962,0.89685,24.07802,"Substrat,Transitoire"
M866T1404,0.00000,-4.69819,0.82829,16.66342,"[-5.7042799829189095, -3.6921062697608873]",0.12901,2.66245,0.83879,16.04284,"[-0.811905860425993, 6.136801439243159]",0.11706,16.06920,0.84956,15.63889,Substrat
M866T1234,0.00000,-3.44137,0.78689,12.75578,"[-4.307959275335035, -2.5747751762206725]",0.05678,3.56980,0.80706,12.89729,"[-0.10834926785376675, 7.247942759829803]",0.41129,-6.43065,0.81069,11.85894,Substrat
M866T2113,0.00000,-5.25031,0.79458,13.36248,"[-6.534800604301971, -3.965814513860286]",0.64683,1.48754,0.79576,12.01316,"[-5.0373018770699565, 8.012372494865348]",0.16336,30.81315,0.80663,11.55197,Substrat
M867T1807,0.00000,-2.51019,0.84324,18.58322,"[-3.0145281840501195, -2.005852668636388]",0.11101,0.96387,0.85378,18.00346,"[-0.2322983814350984, 2.1600452511492576]",0.45887,-1.43377,0.85602,16.46437,Substrat
M867T1404,0.00000,-12.85045,0.68460,7.49820,"[-17.497178273918962, -8.203716982342549]",0.08541,-55.06820,0.70915,7.51779,"[-118.19987247522798, 8.063467564677019]",0.10665,1055.19597,0.72971,7.47620,Substrat
M867T1234,0.00000,-10.21387,0.68609,7.55025,"[-13.887948334377743, -6.53979186327987]",0.29621,-27.35896,0.69533,7.03697,"[-79.67675684620775, 24.958829806072465]",0.05090,842.83398,0.72634,7.35004,Substrat
M868T1807,0.00000,-10.56710,0.70640,8.31144,"[-14.10836515855252, -7.025838228182494]",0.11900,-31.30749,0.72531,8.14127,"[-71.05435208243838, 8.439372974616298]",0.01153,652.21618,0.77049,9.29664,"Substrat,Recyclé"
M869T2854,0.00000,5.35402,0.74108,9.88740,"[3.7640217495224233, 6.944011453990805]",0.16500,-7.63290,0.75439,9.47068,"[-18.551436129538175, 3.28563013905693]",0.03478,89.60038,0.78336,10.01343,"Produit,Recyclé"
M870T2854,0.00000,14.80328,0.80602,14.35468,"[11.337157030725582, 18.26941214851874]",0.39098,-20.34211,0.80990,13.13587,"[-67.82621255024955, 27.14199559842976]",0.48885,-291.25227,0.81244,11.99559,Produit
M871T3018,0.00000,-4.58057,0.75415,10.59694,"[-5.879537590787043, -3.281607318936237]",0.00108,8.41761,0.81648,13.71774,"[3.606281452570303, 13.228932094925828]",0.00225,-29.83642,0.85889,16.85497,"Substrat,Transitoire"
M871T2854,0.00000,32.50561,0.77065,11.60806,"[23.817189158258863, 41.1940381086422]",0.00267,348.12320,0.82086,14.12833,"[129.0727819984605, 567.1736184919159]",0.03047,-9544.31729,0.84299,14.86799,"Produit,Transitoire"
M872T3018,0.00000,-13.22775,0.73618,9.63984,"[-17.223992717598342, -9.231502774652489]",0.02214,60.59691,0.77142,10.40580,"[9.188785288579595, 112.00502479250746]",0.21181,-430.36438,0.78124,9.88956,"Substrat,Transitoire"
M873T3017,0.06217,-12.91269,0.47543,3.13093,"[-26.515397481055942, 0.6900177441496496]",0.60584,-78.11195,0.47924,2.83752,"[-382.2054256000224, 225.9815274001734]",0.53300,-2678.07813,0.48491,2.60700,Non classé
M879T1809,0.00000,-8.67323,0.76371,11.16528,"[-11.050306080093874, -6.296150422400901]",0.02263,-28.50232,0.79506,11.96150,"[-52.777698681450985, -4.22693559566348]",0.04857,295.37118,0.81632,12.30750,"Substrat,Recyclé"
M880T1809,0.00015,-13.74948,0.60772,5.35175,"[-20.35557075770502, -7.14338198856429]",0.04539,-96.86540,0.64847,5.68777,"[-191.63677817138603, -2.0940213963692003]",0.32259,1158.26298,0.65802,5.32845,Substrat
M881T2483,0.00000,7.22806,0.70024,8.06980,"[4.75335144453936, 9.702767188228862]",0.00279,-27.43036,0.76535,10.05680,"[-44.77620895818787, -10.084502966281242]",0.03765,152.95581,0.79223,10.55936,"Produit,Recyclé"
M881T1809,0.00000,-13.28166,0.68236,7.42125,"[-18.122085646922425, -8.441238583831158]",0.00014,-176.71718,0.78665,11.36895,"[-260.910691897314, -92.52366390380732]",0.90025,-140.31988,0.78675,10.21653,Substrat
M882T1808,0.15174,-8.53834,0.45513,2.88562,"[-20.354483792565212, 3.277811808411018]",0.50822,-135.17891,0.46163,2.64380,"[-545.1501690547389, 274.79234985484777]",0.52676,3228.91476,0.46767,2.43285,Non classé
M883T2482,0.00000,0.30593,0.92159,40.60365,"[0.26603246077411, 0.34583209213641997]",0.00000,-0.02083,0.96580,87.07164,"[-0.0269289354227845, -0.014725013686464169]",0.00240,0.00199,0.97362,102.18609,"Produit,Recyclé"
M884T2482,0.00000,0.72974,0.91871,39.04316,"[0.6325552679420109, 0.8269286426401842]",0.00000,-0.11664,0.96431,83.30636,"[-0.15100903159518342, -0.08226216682669901]",0.00279,0.02447,0.97225,97.03092,"Produit,Recyclé"
M885T2482,0.00000,2.60092,0.92675,43.70448,"[2.2747342657173526, 2.9271026961206728]",0.00005,-1.42053,0.95340,63.08211,"[-2.0462162418650607, -0.7948493171061864]",0.00003,2.39335,0.97137,93.94136,"Produit,Recyclé"
M886T2482,0.00000,9.73801,0.80035,13.84876,"[7.407416601841659, 12.068603191106904]",0.00031,-32.12458,0.86013,18.96044,"[-48.4939045121436, -15.755260472435069]",0.07386,163.90330,0.87216,18.89303,Produit
M887T1807,0.00000,-4.06397,0.83509,17.49335,"[-4.909732442004421, -3.218204890498871]",0.67189,0.67209,0.83590,15.70570,"[-2.517445002426299, 3.861625701070689]",0.65570,3.58765,0.83681,14.20050,Substrat
M887T1233,0.00006,-13.45262,0.62493,5.75585,"[-19.49532366630898, -7.4099138383890955]",0.05150,-113.07092,0.66193,6.03709,"[-226.91915071135656, 0.777307524139232]",0.19342,1674.45994,0.67766,5.82174,Substrat
M888T1808,0.00000,-8.49674,0.77239,11.72315,"[-10.753551273217855, -6.239938637712875]",0.29673,-9.35470,0.77908,10.87358,"[-27.263121255173793, 8.553718185677303]",0.03560,191.69591,0.80492,11.42599,"Substrat,Recyclé"
M888T2000,0.59193,1.12124,0.42884,2.59379,"[-3.077382952305028, 5.319854183254142]",0.17201,-19.27057,0.45729,2.59808,"[-47.30600902046603, 8.764871412345961]",0.61555,50.28444,0.46114,2.36978,Non classé
M889T1808,0.00014,-13.97956,0.60939,5.38944,"[-20.65151883983664, -7.307607955226118]",0.04135,-85.71398,0.65147,5.76340,"[-167.88175985809806, -3.546196039693811]",0.01134,1817.91874,0.70904,6.74827,"Substrat,Recyclé"
M893T3017,0.86539,-1.20046,0.42489,2.55222,"[-15.439380550665383, 13.038465287386192]",0.09658,266.71152,0.46678,2.69919,"[-50.246489662881686, 583.6695292226293]",0.12620,7226.76025,0.50077,2.77781,Non classé
M897T2483,0.00000,12.35465,0.69029,7.69946,"[7.975326977993529, 16.73396668090753]",0.15908,-47.45247,0.70666,7.42782,"[-114.35516381262669, 19.450222146754086]",0.22838,-673.49973,0.71841,7.06492,Produit
M899T2483,0.00002,18.72169,0.64593,6.30219,"[10.948090826541055, 26.49529771077875]",0.97838,-2.69511,0.64594,5.62516,"[-202.8341939174531, 197.44397662536647]",0.02851,-7129.21552,0.69068,6.18333,Produit
M901T1808,0.00719,-11.67747,0.52528,3.82246,"[-19.99851154844314, -3.3564254883882203]",0.05611,-128.13563,0.57043,4.09444,"[-259.78487734131653, 3.5136107829291063]",0.98520,29.56430,0.57044,3.67740,Substrat
M902T1808,0.54086,-4.02112,0.43016,2.60777,"[-17.21260801631345, 9.170359240519161]",0.68849,-69.26463,0.43266,2.35143,"[-416.592431908289, 278.06317498411215]",0.68707,-1838.73823,0.43525,2.13424,Non classé
M903T1808,0.00000,-10.56764,0.67438,7.15459,"[-14.528845814022464, -6.606429671232203]",0.46626,-11.70963,0.67908,6.52448,"[-43.938192316441956, 20.518926898199684]",0.00293,686.62576,0.74988,8.30232,"Substrat,Recyclé"
M904T1809,0.01598,-12.50369,0.50697,3.55224,"[-22.540491509251435, -2.466893296301201]",0.09780,-159.84935,0.54263,3.65818,"[-350.5326219959298, 30.83392860990051]",0.89391,-337.75653,0.54286,3.28855,Substrat
M905T2482,0.00000,2.93326,0.89703,30.09387,"[2.483607311414202, 3.3829113187690503]",0.00058,-1.77136,0.92557,38.34111,"[-2.7242618386540527, -0.8184598834961084]",0.07182,2.06288,0.93206,37.99087,Produit
M906T2482,0.00000,5.80251,0.86939,22.99521,"[4.7700994146689695, 6.834919200316971]",0.00000,-13.41537,0.92949,40.64781,"[-18.255477753050798, -8.575255497075718]",0.00016,43.15260,0.95284,55.94560,"Produit,Recyclé"
M907T2482,0.00000,6.14988,0.72516,9.11460,"[4.219063027871312, 8.080697689505028]",0.04665,-13.49713,0.75339,9.41974,"[-26.783658605091873, -0.21059727075146206]",0.55288,-32.06601,0.75583,8.57209,Produit
M908T2482,0.00012,10.60396,0.61199,5.44869,"[5.595011015987664, 15.612903793059855]",0.12787,60.30466,0.63586,5.38419,"[-18.147224491872905, 138.75653673439825]",0.03445,-934.53330,0.67895,5.85642,Produit
M915T1403,0.09066,-9.74122,0.46674,3.02367,"[-21.1003535422559, 1.6179234323005218]",0.25002,-242.58558,0.48573,2.91218,"[-663.1825387786514, 178.0113768359907]",0.61300,2237.67372,0.48942,2.65446,Non classé
