Feature,P-value_linear,Pente_linear,R2_linear,F-statistic_linear,Confidence_interval_linear,P-value_quadratic,Pente_quadratic,R2_quadratic,F-statistic_quadratic,Confidence_interval_quadratic,P-value_cubic,Pente_cubic,R2_cubic,F-statistic_cubic,Type
M109T1167,0.87703,-0.00000,0.74267,3.26247,"[-7.117803236635881e-06, 6.112022645157946e-06]",0.16059,0.00000,0.76253,3.34486,"[-7.05365030829638e-10, 4.030496523177137e-09]",0.99090,0.00000,0.76253,3.08264,Non classé
M109T1541,0.12555,-0.00000,0.80193,4.57693,"[-1.0155387198552745e-05, 1.3193478925820598e-06]",0.04386,0.00000,0.83218,5.16543,"[6.037474178816957e-11, 3.996287342920612e-09]",0.80650,0.00000,0.83261,4.77508,Transitoire
M111T1582,0.94507,0.00000,0.90500,10.76842,"[-4.333446543525844e-06, 4.6370212254167724e-06]",0.44611,0.00000,0.90722,10.18565,"[-1.0308628871085814e-09, 2.272519637223852e-09]",0.55711,-0.00000,0.90857,9.53996,Non classé
M116T2326,0.88247,-0.00000,0.84418,6.12416,"[-5.898572289161901e-06, 5.099710786891167e-06]",0.29491,0.00000,0.85100,5.94931,"[-9.629140574174113e-10, 3.044752292073261e-09]",0.39626,-0.00000,0.85549,5.68319,Non classé
M119T1583,0.10056,0.00001,0.91185,11.69320,"[-1.4350091656901556e-06, 1.5282980779977626e-05]",0.13790,-0.00000,0.91942,11.88539,"[-5.194421480861642e-09, 7.617747381273615e-10]",0.01962,-0.00000,0.93608,14.05779,Non classé
M119T1393,0.38198,0.00000,0.89469,9.60365,"[-3.601289061598222e-06, 9.093807654582652e-06]",0.20191,0.00000,0.90146,9.52910,"[-8.320498088080983e-10, 3.744040778286632e-09]",0.42790,-0.00000,0.90406,9.04601,Non classé
M123T2886,0.77622,0.00000,0.92613,14.17333,"[-5.5753635407757885e-06, 7.386560120699067e-06]",0.44810,0.00000,0.92785,13.39542,"[-1.493667561922633e-09, 3.2800646492916168e-09]",0.61068,-0.00000,0.92864,12.49274,Non classé
M123T3018,0.96836,0.00000,0.89766,9.91500,"[-4.307606546910227e-06, 4.47880039374748e-06]",0.87752,-0.00000,0.89776,9.14629,"[-1.7599838732926502e-09, 1.5125823767153355e-09]",0.49210,-0.00000,0.89979,8.61963,Non classé
M123T2482,0.77322,0.00000,0.84231,6.03807,"[-6.380855614207341e-06, 8.487061014353163e-06]",0.05655,0.00000,0.86404,6.62013,"[-7.51708951565243e-11, 5.0691519293330365e-09]",0.39063,-0.00000,0.86824,6.32601,Non classé
M125T2483,0.00006,0.00006,0.94818,20.68540,"[3.6647986539840146e-05, 9.199502866104878e-05]",0.88031,-0.00000,0.94823,19.07967,"[-1.1068784025715105e-08, 9.546109634752495e-09]",0.74539,-0.00000,0.94846,17.66720,Produit
M127T1169,0.96193,0.00000,0.54071,1.33080,"[-9.70284378494023e-06, 1.016878190687518e-05]",0.06192,0.00000,0.60158,1.57282,"[-1.7602517975427638e-10, 6.72075185476276e-09]",0.71194,0.00000,0.60388,1.46353,Non classé
M131T579,0.57886,0.00000,0.86534,7.26453,"[-4.3353690592027955e-06, 7.5989474469739e-06]",0.60306,0.00000,0.86682,6.77991,"[-1.645858122659758e-09, 2.776857929343554e-09]",0.78003,-0.00000,0.86726,6.27233,Non classé
M133T1170,0.79266,-0.00000,0.69113,2.52947,"[-8.169966118703146e-06, 6.300354974475985e-06]",0.11814,0.00000,0.72042,2.68413,"[-5.495360332158979e-10, 4.5806411751708765e-09]",0.92038,0.00000,0.72054,2.47516,Non classé
M135T1170,0.46305,0.00000,0.62716,1.90153,"[-5.284274749106163e-06, 1.1290067639438435e-05]",0.64113,0.00000,0.63045,1.77709,"[-2.3701005210188443e-09, 3.77881735965103e-09]",0.49660,-0.00000,0.63765,1.68935,Non classé
M135T1242,0.00475,-0.00002,0.92929,14.85634,"[-3.1293859334632126e-05, -6.280199905488663e-06]",0.00362,0.00000,0.94994,19.76485,"[2.192269066803536e-09, 1.0035360146951699e-08]",0.94918,0.00000,0.94994,18.21860,"Substrat,Transitoire"
M137T512,0.42828,0.00000,0.87545,7.94573,"[-3.815688590256688e-06, 8.725438409236012e-06]",0.31738,0.00000,0.88043,7.67000,"[-1.1553230466845268e-09, 3.423629364440767e-09]",0.69481,-0.00000,0.88121,7.12142,Non classé
M137T2483,0.08998,0.00001,0.87447,7.87483,"[-1.114805056693689e-06, 1.4450275323847026e-05]",0.11844,-0.00000,0.88635,8.12429,"[-4.9257707144210795e-09, 5.929695893073788e-10]",0.57082,-0.00000,0.88790,7.60361,Non classé
M137T1541,0.06067,-0.00001,0.68590,2.46857,"[-1.4516228426857107e-05, 3.416218442259743e-07]",0.11292,0.00000,0.71651,2.63277,"[-5.320310937670702e-10, 4.727905540150506e-09]",0.60152,0.00000,0.71978,2.46588,Non classé
M145T2483,0.02805,0.00001,0.91748,12.56860,"[7.802011896770145e-07, 1.2611373127360794e-05]",0.71668,0.00000,0.91792,11.64966,"[-1.8066660038123035e-09, 2.5902521380239018e-09]",0.25412,-0.00000,0.92234,11.40164,Produit
M145T1200,0.41264,0.00000,0.93962,17.59204,"[-3.4137119139687308e-06, 8.062211816928457e-06]",0.27524,0.00000,0.94248,17.06933,"[-9.565653371730969e-10, 3.2171932178744436e-09]",0.81571,-0.00000,0.94262,15.76971,Non classé
M155T1582,0.74478,0.00000,0.84990,6.40098,"[-5.0455100928974306e-06, 6.968491920254822e-06]",0.42849,0.00000,0.85369,6.07816,"[-1.3463456517811102e-09, 3.0736351828752407e-09]",0.56258,-0.00000,0.85577,5.69589,Non classé
M159T2482,0.22004,0.00001,0.80673,4.71858,"[-3.260014763577943e-06, 1.3516712637287527e-05]",0.11668,0.00000,0.82520,4.91742,"[-6.270479122182178e-10, 5.318446339660899e-09]",0.25549,-0.00000,0.83455,4.84243,Non classé
M161T546,0.54054,0.00000,0.95167,22.26048,"[-4.4738947246409816e-06, 8.340014178372087e-06]",0.79395,0.00000,0.95181,20.57254,"[-2.078560220671531e-09, 2.689752770495098e-09]",0.88627,-0.00000,0.95185,18.97700,Non classé
M161T1169,0.41665,0.00000,0.61813,1.82985,"[-5.561652133973351e-06, 1.3025380965807666e-05]",0.01176,0.00000,0.70524,2.49228,"[9.728750706380683e-10, 7.0580910688561564e-09]",0.27131,0.00000,0.72003,2.46893,Transitoire
M161T2482,0.61090,0.00000,0.91279,11.83211,"[-4.721305873213178e-06, 7.878081610583486e-06]",0.27666,0.00000,0.91690,11.49393,"[-1.0541095774089715e-09, 3.528904708143172e-09]",0.71535,-0.00000,0.91737,10.65836,Non classé
M163T1583,0.04467,0.00001,0.93587,16.49663,"[1.8393169749558897e-07, 1.4142728265910992e-05]",0.32279,0.00000,0.93838,15.86227,"[-1.3008123599367107e-09, 3.798049153167173e-09]",0.22560,-0.00000,0.94211,15.62280,Produit
M163T1397,0.43666,0.00000,0.90798,11.15359,"[-3.6189233305818997e-06, 8.137359101099026e-06]",0.47097,0.00000,0.90991,10.52036,"[-1.3970021729255101e-09, 2.937633177767828e-09]",0.86534,-0.00000,0.91002,9.70861,Non classé
M164T1542,0.19799,-0.00000,0.86102,7.00331,"[-8.529538728916413e-06, 1.8553623376240559e-06]",0.08189,0.00000,0.87717,7.43857,"[-2.179404758056238e-10, 3.4201438838353413e-09]",0.48818,-0.00000,0.87965,7.01680,Non classé
M167T2886,0.26805,0.00001,0.96778,33.95946,"[-1.2091864833123277e-05, 4.1723043248721993e-05]",0.00401,-0.00000,0.97702,44.28306,"[-2.1500594679813895e-08, -4.562861416667648e-09]",0.40130,0.00000,0.97770,42.08195,Non classé
M167T3019,0.21013,0.00001,0.93450,16.12788,"[-5.8440444152312605e-06, 2.53352932869214e-05]",0.00050,-0.00000,0.96005,25.03067,"[-1.3345098259447372e-08, -4.270959428598975e-09]",0.46901,0.00000,0.96093,23.61022,Non classé
M168T2886,0.54929,0.00000,0.82353,5.27545,"[-5.0147397907327e-06, 9.214861093898614e-06]",0.90950,-0.00000,0.82362,4.86431,"[-2.798330574186837e-09, 2.5027671755220882e-09]",0.80080,0.00000,0.82410,4.49771,Non classé
M168T3018,0.88525,-0.00000,0.88555,8.74694,"[-4.966659568936075e-06, 4.308989788278553e-06]",0.25838,0.00000,0.89137,8.54708,"[-7.382164618926431e-10, 2.6293275969010887e-09]",0.97609,0.00000,0.89137,7.87733,Non classé
M169T2482,0.00001,0.00011,0.95024,21.58561,"[7.100259473491658e-05, 0.00015103921115191358]",0.15023,-0.00000,0.95427,21.73521,"[-2.459851169822324e-08, 3.99300607173349e-09]",0.94571,0.00000,0.95428,20.03531,Produit
M170T2482,0.09464,0.00001,0.89608,9.74766,"[-1.0195300803265414e-06, 1.2042633080582052e-05]",0.57799,0.00000,0.89739,9.10962,"[-1.7565067538393369e-09, 3.0803167781886065e-09]",0.75402,0.00000,0.89781,8.43458,Non classé
M172T1073,0.78328,-0.00000,0.87169,7.67959,"[-5.979653321822126e-06, 4.5553229181909625e-06]",0.14721,0.00000,0.88223,7.80315,"[-5.146856289034203e-10, 3.2463450324620883e-09]",0.70538,-0.00000,0.88294,7.24110,Non classé
M173T1583,0.01093,0.00005,0.93739,16.92597,"[1.2659750343735152e-05, 8.858359838530809e-05]",0.01539,-0.00000,0.95073,20.09939,"[-2.8398576124152768e-08, -3.2993821987290284e-09]",0.11679,-0.00000,0.95562,20.67264,Produit
M173T1394,0.00032,0.00002,0.95238,22.60826,"[1.0916093150012648e-05, 3.235641487614056e-05]",0.55449,0.00000,0.95305,21.14699,"[-2.8125725669738044e-09, 5.120170864163879e-09]",0.07146,-0.00000,0.95911,22.51957,Produit
M173T1170,0.19963,-0.00000,0.81925,5.12369,"[-9.236888095552357e-06, 2.0257217000173543e-06]",0.75568,0.00000,0.81996,4.74416,"[-1.7743971909851145e-09, 2.414201007240799e-09]",0.28970,0.00000,0.82835,4.63267,Non classé
M173T1240,0.00845,-0.00001,0.94165,18.24173,"[-1.8080574264291078e-05, -2.92725154526449e-06]",0.06675,0.00000,0.94912,19.43298,"[-1.8260255941147712e-10, 5.089914534229006e-09]",0.97240,-0.00000,0.94913,17.91040,Substrat
M174T1583,0.78164,0.00000,0.90882,11.26698,"[-4.585667051953533e-06, 6.0324226908228866e-06]",0.87003,0.00000,0.90892,10.39472,"[-1.8185689663198786e-09, 2.135978201428003e-09]",0.25475,-0.00000,0.91381,10.17767,Non classé
M175T972,0.00031,0.00001,0.93803,17.11013,"[6.7297759146314775e-06, 1.989569467491168e-05]",0.34238,0.00000,0.94026,16.39637,"[-1.2765576990143697e-09, 3.5401551508797235e-09]",0.47144,-0.00000,0.94157,15.46940,Produit
M179T1169,0.68345,0.00000,0.42936,0.85057,"[-7.493614475070661e-06, 1.1254806994616769e-05]",0.97786,0.00000,0.42938,0.78384,"[-3.4455918234152572e-09, 3.5406799694360083e-09]",0.76790,0.00000,0.43149,0.72863,Non classé
M179T1240,0.27359,-0.00001,0.94512,19.46757,"[-1.7172224202175452e-05, 5.069712853802815e-06]",0.01348,0.00000,0.95722,23.30548,"[1.0644375220969974e-09, 8.382402479350491e-09]",0.93045,-0.00000,0.95723,21.48560,Transitoire
M186T1722,0.99716,-0.00000,0.87426,7.85981,"[-5.57850728685294e-06, 5.559035330231179e-06]",0.24237,0.00000,0.88108,7.71774,"[-8.447521365771761e-10, 3.1913939400294744e-09]",0.87424,-0.00000,0.88121,7.12128,Non classé
M187T2869,0.00003,0.00003,0.95865,26.20968,"[1.5767291510961173e-05, 3.722630733125838e-05]",0.99317,0.00000,0.95865,24.15163,"[-3.9814386164481716e-09, 4.01500253169071e-09]",0.81856,-0.00000,0.95875,22.31017,Produit
M187T2483,0.67754,0.00000,0.80498,4.66616,"[-6.227716087751429e-06, 9.431483075421914e-06]",0.30718,0.00000,0.81311,4.53192,"[-1.4105142446488934e-09, 4.301872463111988e-09]",0.78671,-0.00000,0.81369,4.19265,Non classé
M190T2330,0.85309,0.00000,0.86622,7.31937,"[-5.1867056358626396e-06, 6.225025233667745e-06]",0.27678,0.00000,0.87252,7.12963,"[-9.55046245088201e-10, 3.1960095572186533e-09]",0.86772,-0.00000,0.87267,6.57956,Non classé
M191T1476,0.97296,-0.00000,0.52879,1.26855,"[-2.4813111825763094e-05, 2.4000365656654024e-05]",0.32417,0.00000,0.54711,1.25838,"[-4.56212654524896e-09, 1.3270460337784815e-08]",0.89303,-0.00000,0.54746,1.16136,Non classé
M191T1169,0.62127,-0.00007,0.83419,5.68723,"[-0.00036822467197553663, 0.00022413098282027111]",0.81556,0.00000,0.83456,5.25460,"[-9.762606188277107e-08, 1.2286347203239263e-07]",0.44539,0.00000,0.83861,4.98819,Non classé
M191T1578,0.00022,0.00003,0.95525,24.13247,"[1.5312878205433103e-05, 4.351117629391852e-05]",0.02530,-0.00000,0.96351,27.50854,"[-1.0224729414740584e-08, -7.364122057367596e-10]",0.46095,0.00000,0.96435,25.96743,Produit
M192T1169,0.53799,-0.00001,0.65644,2.15989,"[-3.103362522036929e-05, 1.657763890189893e-05]",0.11595,0.00000,0.68939,2.31193,"[-1.7651039386266542e-09, 1.5104415340293155e-08]",0.86260,0.00000,0.68978,2.13462,Non classé
M193T2482,0.04637,0.00001,0.88152,8.41059,"[1.563492778851685e-07, 1.7907283857777036e-05]",0.83255,0.00000,0.88173,7.76620,"[-2.9615442049772324e-09, 3.6471050045753733e-09]",0.84017,-0.00000,0.88194,7.17138,Produit
M193T1169,0.57394,-0.00000,0.75576,3.49796,"[-9.604071446146952e-06, 5.437143114391727e-06]",0.51900,0.00000,0.75987,3.29628,"[-1.896221248238144e-09, 3.6613547521241566e-09]",0.26587,0.00000,0.77219,3.25402,Non classé
M200T2624,0.92958,-0.00000,0.88203,8.45164,"[-5.3400814112614786e-06, 4.89573595063197e-06]",0.21482,0.00000,0.88920,8.36007,"[-7.060691421903851e-10, 2.990317720006703e-09]",0.52893,-0.00000,0.89106,7.85201,Non classé
M201T1169,0.32109,0.00000,0.80333,4.61752,"[-2.612052947684348e-06, 7.673482875968492e-06]",0.80087,-0.00000,0.80384,4.26869,"[-2.1507967749120474e-09, 1.6770172051288869e-09]",0.08334,0.00000,0.82733,4.59975,Non classé
M201T1241,0.10530,-0.00001,0.89821,9.97560,"[-1.116158778035017e-05, 1.1281380806067122e-06]",0.09173,0.00000,0.90936,10.45129,"[-3.208210702847211e-10, 4.000684657103884e-09]",0.99003,0.00000,0.90937,9.63198,Non classé
M203T2482,0.01388,0.00002,0.87689,8.05200,"[3.95446777770614e-06, 3.183496431985367e-05]",0.58439,0.00000,0.87839,7.52365,"[-3.77383195983575e-09, 6.552283171499875e-09]",0.59053,-0.00000,0.87987,7.03162,Produit
M203T1541,0.00022,-0.00002,0.86197,7.05959,"[-3.4009718638907835e-05, -1.1972237233324902e-05]",0.00030,0.00000,0.91908,11.83169,"[3.2681725586299988e-09, 9.555815017745681e-09]",0.25064,0.00000,0.92350,11.58918,"Substrat,Transitoire"
M203T2326,0.16878,0.00000,0.86814,7.44267,"[-1.5617019143905268e-06, 8.470121026645725e-06]",0.63270,-0.00000,0.86937,6.93221,"[-2.2975082161327654e-09, 1.4233524861116845e-09]",0.50180,-0.00000,0.87185,6.53112,Non classé
M203T1145,0.05248,-0.00001,0.68222,2.42688,"[-1.5609410786337115e-05, 8.953235914321878e-08]",0.01336,0.00000,0.75243,3.16594,"[7.560929927724835e-10, 5.919584243903022e-09]",0.40202,0.00000,0.75972,3.03533,Transitoire
M205T2482,0.00243,0.00001,0.87968,8.26466,"[5.733662051929662e-06, 2.3823564969801918e-05]",0.88950,-0.00000,0.87977,7.62250,"[-3.5987800745461184e-09, 3.139557750193387e-09]",0.11781,-0.00000,0.89165,7.90051,Produit
M205T1543,0.03592,-0.00001,0.72390,2.96383,"[-1.776282051828723e-05, -6.534660768563087e-07]",0.01769,0.00000,0.78052,3.70443,"[6.625444667884518e-10, 6.346916548817859e-09]",0.76422,0.00000,0.78136,3.43078,"Substrat,Transitoire"
M209T2869,0.04102,0.00001,0.92418,13.77985,"[2.609894514380385e-07, 1.160270209960443e-05]",0.21205,0.00000,0.92885,13.59920,"[-7.741241515345192e-10, 3.320060240799579e-09]",0.94500,0.00000,0.92887,12.53576,Produit
M214T3075,0.89850,-0.00000,0.86379,7.16853,"[-6.2025237539578295e-06, 5.470988158724091e-06]",0.15879,0.00000,0.87439,7.25101,"[-6.155779830660214e-10, 3.561719371502449e-09]",0.39511,-0.00000,0.87819,6.92130,Non classé
M216T1376,0.91950,-0.00000,0.87530,7.93515,"[-5.528242989072077e-06, 5.005266757612156e-06]",0.22824,0.00000,0.88248,7.82185,"[-7.626169276516272e-10, 3.0480171936267296e-09]",0.69463,-0.00000,0.88325,7.26235,Non classé
M218T603,0.13644,0.00000,0.88729,8.89947,"[-1.4048659221389207e-06, 9.728001949828292e-06]",0.29794,0.00000,0.89217,8.61837,"[-9.81723822181162e-10, 3.076118841634373e-09]",0.37142,-0.00000,0.89577,8.25046,Non classé
M221T1541,0.01184,-0.00001,0.77585,3.91272,"[-1.59553586020086e-05, -2.1821725719650015e-06]",0.08527,0.00000,0.80136,4.20228,"[-3.1401637747071756e-10, 4.517522797327078e-09]",0.91888,-0.00000,0.80145,3.87496,Substrat
M223T1215,0.03872,0.00001,0.86596,7.30320,"[4.4299068103303366e-07, 1.539809884042105e-05]",0.38398,0.00000,0.87004,6.97382,"[-1.5631562489114498e-09, 3.92417716104025e-09]",0.45364,-0.00000,0.87311,6.60566,Produit
M227T486,0.94174,0.00000,0.88130,8.39325,"[-6.1241594854253775e-06, 6.580279964826288e-06]",0.67659,0.00000,0.88214,7.79670,"[-1.8753295717022078e-09, 2.8420556909651465e-09]",0.64601,-0.00000,0.88320,7.25887,Non classé
M227T2483,0.34027,0.00000,0.88768,8.93400,"[-4.286201384987563e-06, 1.196801318732261e-05]",0.72438,-0.00000,0.88825,8.27963,"[-3.54383774330924e-09, 2.4977606364773226e-09]",0.44608,0.00000,0.89098,7.84533,Non classé
M229T3112,0.01815,0.00002,0.91338,11.92059,"[3.1329124763470582e-06, 3.076551561970964e-05]",0.51840,0.00000,0.91485,11.19096,"[-3.4811369934975354e-09, 6.72857744945327e-09]",0.15429,-0.00000,0.92189,11.32995,Produit
M231T3109,0.19004,0.00001,0.85915,6.89515,"[-2.8609662525941447e-06, 1.370691434047532e-05]",0.73248,0.00000,0.85982,6.38905,"[-2.5626783429067107e-09, 3.5964478748626943e-09]",0.70360,0.00000,0.86068,5.93045,Non classé
M235T2079,0.06274,0.00001,0.91826,12.69957,"[-3.9288984225664365e-07, 1.4144380141089551e-05]",0.51044,0.00000,0.91969,11.92960,"[-1.8143435835224186e-09, 3.5551353746078527e-09]",0.14036,-0.00000,0.92679,12.15252,Non classé
M235T1457,0.36129,0.00000,0.88845,9.00358,"[-2.9845729305087644e-06, 7.909850170202916e-06]",0.14042,0.00000,0.89792,9.16248,"[-5.062813576893811e-10, 3.3773308368588792e-09]",0.63319,-0.00000,0.89890,8.53571,Non classé
M245T2326,0.00250,0.00004,0.92911,14.81542,"[1.580483850943574e-05, 6.615996648625973e-05]",0.06685,-0.00000,0.93819,15.81003,"[-1.6911723273849266e-08, 6.09926171017851e-10]",0.76762,-0.00000,0.93842,14.62832,Produit
M245T2482,0.00633,0.00003,0.93837,17.21230,"[1.0032591218444879e-05, 5.5127130684019097e-05]",0.59348,-0.00000,0.93908,16.05838,"[-1.054642174670057e-08, 6.160122137998972e-09]",0.27862,-0.00000,0.94205,15.60632,Produit
M245T1541,0.00009,-0.00007,0.89676,9.81883,"[-9.9119960471954e-05, -3.8026667489601736e-05]",0.00208,0.00000,0.92986,13.81037,"[6.2667993541518136e-09, 2.5030657834730562e-08]",0.26216,0.00000,0.93352,13.47965,"Substrat,Transitoire"
M245T1410,0.00000,-0.00003,0.91778,12.61798,"[-3.5770481680485216e-05, -1.7969612981742856e-05]",0.00562,0.00000,0.93986,16.27945,"[1.3364956363485672e-09, 7.00944269438681e-09]",0.60626,-0.00000,0.94054,15.18458,"Substrat,Transitoire"
M245T1144,0.01981,-0.00002,0.71168,2.79034,"[-4.2481336052390466e-05, -3.999824633011639e-06]",0.01711,0.00000,0.77135,3.51409,"[1.5337588475409053e-09, 1.430364448295059e-08]",0.18495,0.00000,0.78782,3.56449,"Substrat,Transitoire"
M246T2326,0.34008,0.00000,0.83944,5.91021,"[-2.8027841901067678e-06, 7.829828176040195e-06]",0.65173,0.00000,0.84077,5.50026,"[-1.5352369041484173e-09, 2.4104476639763672e-09]",0.57494,-0.00000,0.84289,5.15025,Non classé
M246T2483,0.08855,0.00001,0.82075,5.17618,"[-1.3430228055169528e-06, 1.7955530988176293e-05]",0.22354,0.00000,0.83127,5.13185,"[-1.3744151980952777e-09, 5.602859092760982e-09]",0.82754,0.00000,0.83161,4.74101,Non classé
M246T1541,0.00883,-0.00001,0.78550,4.13963,"[-1.5039639300075009e-05, -2.3878373374560117e-06]",0.01878,0.00000,0.82876,5.04147,"[4.639309373305787e-10, 4.676293985253069e-09]",0.65468,0.00000,0.83021,4.69414,"Substrat,Transitoire"
M249T2327,0.05801,0.00001,0.87335,7.79557,"[-2.663938314241211e-07, 1.4851501077553247e-05]",0.05843,0.00000,0.89057,8.47748,"[-9.69933573953081e-11, 5.139616880810193e-09]",0.14864,-0.00000,0.89986,8.62691,Non classé
M252T898,0.21524,0.00000,0.89703,9.84769,"[-2.443122667232434e-06, 1.0347279809943256e-05]",0.20952,0.00000,0.90344,9.74574,"[-8.64453567794179e-10, 3.751049362407363e-09]",0.38240,-0.00000,0.90652,9.30965,Non classé
M253T1870,0.54657,0.00000,0.88925,9.07625,"[-4.792979388644934e-06, 8.84658453325901e-06]",0.45820,0.00000,0.89170,8.57712,"[-1.5935770236155557e-09, 3.4323007148978525e-09]",0.77934,-0.00000,0.89207,7.93432,Non classé
M253T2482,0.28052,0.00001,0.84325,6.08107,"[-5.9939133799584015e-06, 1.985051189978616e-05]",0.96982,0.00000,0.84325,5.60394,"[-4.725837842421487e-09, 4.904505975789847e-09]",0.87902,0.00000,0.84341,5.17063,Non classé
M254T1721,0.73840,-0.00000,0.87948,8.24919,"[-5.938642574069452e-06, 4.263225736680258e-06]",0.30008,0.00000,0.88465,7.98855,"[-9.041397093255454e-10, 2.815086329447083e-09]",0.55086,-0.00000,0.88638,7.48917,Non classé
M255T1410,0.07036,-0.00001,0.84748,6.28112,"[-1.2373556284272862e-05, 5.286233189007632e-07]",0.09747,0.00000,0.86365,6.59773,"[-3.7278644336068157e-10, 4.17309071888603e-09]",0.92489,-0.00000,0.86370,6.08313,Non classé
M265T1303,0.89316,0.00000,0.84628,6.22324,"[-5.0028614386532344e-06, 5.7096938285909255e-06]",0.94268,0.00000,0.84631,5.73598,"[-1.9253715002173157e-09, 2.0661168458623612e-09]",0.18084,-0.00000,0.85758,5.78067,Non classé
M267T2325,0.23527,0.00000,0.85544,6.68924,"[-2.013914949978147e-06, 7.836818271684197e-06]",0.55672,0.00000,0.85746,6.26625,"[-1.295335316668529e-09, 2.349646289031342e-09]",0.88862,-0.00000,0.85758,5.78060,Non classé
M269T2484,0.89218,0.00000,0.84583,6.20216,"[-5.940676081829416e-06, 6.788277129923318e-06]",0.43275,0.00000,0.84966,5.88696,"[-1.4353200701099764e-09, 3.248789325648656e-09]",0.41653,-0.00000,0.85382,5.60727,Non classé
M271T2483,0.00015,0.00005,0.92286,13.52423,"[2.454226861034403e-05, 6.685577251198753e-05]",0.66047,0.00000,0.92347,12.56898,"[-6.1578082392486345e-09, 9.54787314629512e-09]",0.86448,-0.00000,0.92356,11.59913,Produit
M272T2482,0.09749,0.00001,0.81646,5.02866,"[-1.4072615287601522e-06, 1.5785806644272576e-05]",0.24705,0.00000,0.82623,4.95272,"[-1.3231305544206498e-09, 4.910895081219726e-09]",0.58820,-0.00000,0.82838,4.63376,Non classé
M273T2886,0.34851,0.00006,0.96261,29.10546,"[-6.378981037436516e-05, 0.00017443861535525968]",0.00030,-0.00000,0.97806,46.42980,"[-1.0326298582766e-07, -3.5253754289347494e-08]",0.16818,0.00000,0.97976,46.47051,Non classé
M273T3019,0.29750,0.00005,0.93599,16.52962,"[-4.583396739550524e-05, 0.00014403366631618998]",0.00222,-0.00000,0.95630,22.79519,"[-7.760747812242329e-08, -1.9148438171192348e-08]",0.89508,0.00000,0.95633,21.02430,Non classé
M274T2886,0.05059,0.00002,0.96036,27.38566,"[-4.9174697515797644e-08, 3.5312368953652986e-05]",0.01880,-0.00000,0.96835,31.87094,"[-1.3069127167732376e-08, -1.2951182445769144e-09]",0.55017,0.00000,0.96883,29.83646,Non classé
M274T3019,0.61304,0.00000,0.93340,15.84379,"[-1.0020707318507873e-05, 1.6666940634891768e-05]",0.00019,-0.00000,0.96218,26.50426,"[-1.168284468281314e-08, -4.188979608343588e-09]",0.67371,0.00000,0.96247,24.61853,Non classé
M275T2886,0.57103,0.00000,0.89096,9.23640,"[-4.268649345273613e-06, 7.5747428100402685e-06]",0.83300,-0.00000,0.89115,8.52845,"[-2.432733833365214e-09, 1.976566992668265e-09]",0.98720,-0.00000,0.89116,7.85992,Non classé
M275T3019,0.59282,-0.00000,0.83254,5.62017,"[-7.758073433398716e-06, 4.5231608089949066e-06]",0.25687,0.00000,0.84110,5.51385,"[-9.731828194000673e-10, 3.4848067975063953e-09]",0.45429,-0.00000,0.84484,5.22721,Non classé
M279T598,0.59137,0.00000,0.87772,8.11385,"[-4.371369565261897e-06, 7.514529510501056e-06]",0.24888,0.00000,0.88417,7.95161,"[-9.198287530616917e-10, 3.3907830547567616e-09]",0.65058,-0.00000,0.88518,7.40086,Non classé
M285T1272,0.90993,-0.00000,0.88642,8.82217,"[-6.3166155584148426e-06, 5.6515151553731934e-06]",0.10145,0.00000,0.89819,9.19016,"[-3.680628140298078e-10, 3.854218486218513e-09]",0.88157,0.00000,0.89829,8.47856,Non classé
M287T1544,0.00567,-0.00002,0.74151,3.24275,"[-2.9032927955265826e-05, -5.494348413927075e-06]",0.03956,0.00000,0.78254,3.74845,"[2.1939223764161425e-10, 8.264564627797605e-09]",0.29147,0.00000,0.79259,3.66858,"Substrat,Transitoire"
M287T1410,0.00488,-0.00001,0.85535,6.68474,"[-1.586323715339654e-05, -3.156601758511132e-06]",0.01889,0.00000,0.88448,7.97537,"[4.6329722788459075e-10, 4.6948236090698386e-09]",0.53813,-0.00000,0.88633,7.48519,"Substrat,Transitoire"
M289T2326,0.07400,0.00002,0.92761,14.48631,"[-1.802759056894092e-06, 3.640987139361187e-05]",0.32750,-0.00000,0.93039,13.92289,"[-1.0367457834904914e-08, 3.5962061771619022e-09]",0.79555,0.00000,0.93059,12.87079,Non classé
M289T1541,0.00005,-0.00082,0.90998,11.42777,"[-0.001168991666949461, -0.0004726064492658877]",0.00633,0.00000,0.93358,14.64105,"[4.9813968944813824e-08, 2.727251070086919e-07]",0.12736,0.00000,0.93983,14.99524,"Substrat,Transitoire"
M289T1145,0.02532,-0.00024,0.79442,4.36843,"[-0.00044796215380168405, -3.2122930000139685e-05]",0.03124,0.00000,0.82987,5.08119,"[7.625214636760617e-09, 1.485910903858782e-07]",0.16690,0.00000,0.84315,5.16057,"Substrat,Transitoire"
M289T2557,0.26385,-0.00002,0.79966,4.51210,"[-5.3147931429493095e-05, 1.518360031850232e-05]",0.01151,0.00000,0.84560,5.70467,"[3.623492957222021e-09, 2.59773910744211e-08]",0.08098,-0.00000,0.86435,6.11718,Transitoire
M289T2483,0.00001,0.00026,0.96411,30.36462,"[0.00016475276925596036, 0.0003613035845169316]",0.19086,-0.00000,0.96653,30.07872,"[-5.8451778887100876e-08, 1.2278074551844205e-08]",0.07986,-0.00000,0.97062,31.71800,Produit
